I_in,Q_in,I_out,Q_out
-0.195996448,0.140914008,-0.314844221,0.231550112
-0.159786642,0.121850938,-0.258385956,0.203953758
-0.121025421,0.0756305084,-0.199315578,0.130543053
-0.116470009,0.0173423532,-0.189320371,0.0332331322
-0.165336043,-0.0284395646,-0.26933679,-0.0450488292
-0.256788403,-0.0402617157,-0.408267558,-0.0622899085
-0.35140577,-0.0119546857,-0.539519548,-0.016082257
-0.397156566,0.0425524898,-0.595745623,0.0676092878
-0.353152245,0.0948661119,-0.542747974,0.151474357
-0.210129067,0.115629718,-0.344907343,0.194713801
0.00237122085,0.0889463276,-0.00426066527,0.158736065
0.226082101,0.0201951358,0.359934449,0.0374384038
0.397094816,-0.0667253733,0.591432691,-0.102541968
0.47139442,-0.140997618,0.66402936,-0.204608679
0.441126913,-0.178961575,0.62808454,-0.264197677
0.334434867,-0.173297256,0.508881211,-0.273287326
0.199707478,-0.133043721,0.323478878,-0.223688856
0.0825141817,-0.0755114555,0.139041767,-0.132712826
0.00663003745,-0.0155790532,0.0123834163,-0.0298510212
-0.0320664309,0.0411194339,-0.0537050478,0.067174226
-0.056946259,0.097484,-0.0941972658,0.161401749
-0.0929079205,0.158005267,-0.147722423,0.257277012
-0.149578407,0.220820293,-0.232978106,0.352548212
-0.214432031,0.274558842,-0.324032724,0.424644649
-0.259195328,0.302619338,-0.381806731,0.457382321
-0.255732626,0.292599976,-0.38184762,0.446687996
-0.192659378,0.24499771,-0.299645662,0.392472327
-0.0837065876,0.175291047,-0.136861295,0.295170993
0.036681015,0.107290819,0.0593122803,0.184020475
0.128347322,0.0609891638,0.20984827,0.0993811414
0.163477406,0.0418272056,0.270950645,0.0653563365
0.138772026,0.0379651301,0.233884722,0.0582879409
0.0759838894,0.0277577285,0.131397948,0.0423686914
0.0109609244,-0.00635648007,0.0226428378,-0.00937010068
-0.0231198054,-0.065432936,-0.0373786353,-0.105687365
-0.0102065224,-0.130583242,-0.020226337,-0.21271117
0.0429464132,-0.171211869,0.0636848137,-0.280189902
0.111709371,-0.160953373,0.174759194,-0.265894115
0.165884212,-0.0926587954,0.264879644,-0.159823075
0.183131769,0.0160980243,0.299018025,0.0168803316
0.157526523,0.130481079,0.260237932,0.2037258
0.100247942,0.215084016,0.168688878,0.34117052
0.0333369821,0.250807315,0.0616230331,0.401645094
-0.0197344106,0.242596939,-0.024613481,0.392557651
-0.0423590355,0.213773504,-0.0643610358,0.349965721
-0.0291181318,0.190300152,-0.0458622761,0.313597798
0.014356575,0.184193566,0.0242312625,0.304106116
0.0746389627,0.185951844,0.121707156,0.303038955
0.134980857,0.170820951,0.222032785,0.275890529
0.179643363,0.115698047,0.294676989,0.188697174
0.197576031,0.0170102268,0.325798005,0.0292862896
0.185302585,-0.101218216,0.302820861,-0.165046647
0.148570046,-0.19485268,0.239430666,-0.314791322
0.101824209,-0.219873354,0.160733446,-0.358967841
0.064643681,-0.155165106,0.100821875,-0.262124121
0.0553011261,-0.0157068372,0.0859381184,-0.0365398489
0.0832838863,0.151372254,0.133225158,0.239245206
0.143913865,0.286544263,0.225494131,0.442078054
0.218124241,0.343803823,0.329134196,0.512269258
0.278598189,0.309869617,0.418208033,0.459594101
0.300506622,0.207356453,0.466329336,0.317145735
0.272461474,0.081052348,0.438323557,0.128394023
0.202535555,-0.0248523299,0.335043013,-0.0427285098
0.115979373,-0.0864480659,0.194984093,-0.146196842
0.0449616872,-0.106900536,0.0740693212,-0.179639593
0.0145578263,-0.108047366,0.0214353353,-0.18093425
0.0313349999,-0.112879992,0.0473265424,-0.186789513
0.0800405219,-0.129639566,0.127051532,-0.214057714
0.130337447,-0.146710843,0.209437788,-0.240785986
0.150875598,-0.140829131,0.242359087,-0.233724624
0.124450773,-0.0932326019,0.204432741,-0.160709053
0.0573018193,-0.00379805011,0.0971259475,-0.0147875538
-0.0219106022,0.105551377,-0.0326828547,0.168962136
-0.0733547136,0.200583085,-0.115963742,0.324894935
-0.0629039928,0.252359182,-0.0985140279,0.405421913
0.0224411935,0.25274244,0.0370299146,0.410009831
0.167082608,0.218819946,0.264363706,0.35116443
0.33051917,0.183366552,0.499309659,0.276430815
0.460930884,0.176274061,0.64969629,0.239702776
0.513542116,0.207023665,0.691205025,0.265036404
0.466926545,0.257914573,0.641448796,0.33915922
0.331291318,0.292082876,0.493969887,0.415572494
0.145754561,0.272451192,0.243477926,0.423037499
-0.034471795,0.181904897,-0.0420575738,0.30212608
-0.156607479,0.0342792198,-0.250871092,0.0660381615
-0.18819733,-0.129545659,-0.306599051,-0.197823182
-0.128169551,-0.258595526,-0.2123826,-0.401411325
-0.00705344416,-0.313535154,-0.0247430187,-0.489528447
0.12401168,-0.282849133,0.181117341,-0.448592246
0.211864382,-0.186233178,0.327121496,-0.305436909
0.220913425,-0.0643673316,0.35541907,-0.115149543
0.146364391,0.0394142307,0.247282773,0.0541271791
0.015711043,0.0968322158,0.0351511985,0.156085238
-0.122539677,0.104165502,-0.193741351,0.173717558
-0.218771234,0.0804209113,-0.350859642,0.13566716
-0.242774352,0.0563111231,-0.391226262,0.0962138325
-0.196136907,0.0597415864,-0.324461728,0.102446862
-0.110859342,0.104059376,-0.189404488,0.172964409
-0.0344138034,0.183208004,-0.0578074567,0.297798872
-0.00761959841,0.274642557,-0.00814639498,0.434782624
-0.0452734418,0.348011672,-0.0605634786,0.532388389
-0.128571868,0.376138687,-0.181438789,0.565344214
-0.213149816,0.344748974,-0.307461709,0.519174039
-0.249319911,0.258154213,-0.373874217,0.404804081
-0.205254838,0.139215484,-0.328766793,0.235119164
-0.0823104531,0.0232225005,-0.142636701,0.0500584878
0.0846796259,-0.0530670248,0.131944031,-0.0848645791
0.24218002,-0.064188987,0.382629305,-0.108183451
0.340693921,-0.00612388179,0.522851765,-0.0194175094
0.354736775,0.100587919,0.542268395,0.140424162
0.290994614,0.217180043,0.450529605,0.31938678
0.181698382,0.301116794,0.289530098,0.454344779
0.0675607249,0.323342294,0.116917521,0.50054121
-0.0205805786,0.280811131,-0.0229640324,0.447760701
-0.0723693445,0.198008731,-0.111729167,0.327586651
-0.0965001509,0.11578989,-0.154173791,0.196298257
-0.109663129,0.0719684735,-0.179992661,0.121189632
-0.123248473,0.0826396942,-0.202613324,0.136215389
-0.135801092,0.133589745,-0.220084503,0.217734411
-0.135293499,0.186701804,-0.217685446,0.303024471
-0.109197877,0.198914722,-0.173770234,0.326993138
-0.0556246005,0.144699872,-0.0905904621,0.245896295
0.0118336864,0.0307411794,0.0193775408,0.0594667532
0.0691115186,-0.104999065,0.113745399,-0.16862677
0.0940765589,-0.209929675,0.149779484,-0.339932889
0.0791708976,-0.241262838,0.123758614,-0.39124617
0.0365496092,-0.186176598,0.0569452345,-0.311714053
-0.00799627509,-0.0677117258,-0.0164763033,-0.120975651
-0.0296057705,0.066349797,-0.0519097373,0.106649622
-0.0194773842,0.165736362,-0.0316649415,0.272581041
0.00825686567,0.199708775,0.016158957,0.328139722
0.0226063486,0.168057278,0.0414358936,0.279481828
-0.00759495888,0.0964706391,-0.00630611833,0.164666548
-0.0948594138,0.0200407356,-0.150165722,0.0358283035
-0.222304285,-0.0353756696,-0.354481846,-0.0551983416
-0.347511977,-0.0638287365,-0.531860054,-0.0944425911
-0.420128882,-0.0770581365,-0.619275928,-0.105831534
-0.40515241,-0.0921131223,-0.604116261,-0.126674399
-0.300654739,-0.117229082,-0.476724863,-0.172413155
-0.141179174,-0.144920766,-0.24140875,-0.228992298
0.0150677087,-0.156482399,0.0165584199,-0.254740804
0.109379046,-0.134928703,0.174998105,-0.226252183
0.105554633,-0.0781453252,0.17732805,-0.137352079
0.00283011678,-0.00376080768,0.0109194331,-0.0144416532
-0.165954515,0.057854481,-0.264642179,0.0925400332
-0.348668873,0.0789287314,-0.526686788,0.125983074
-0.493295401,0.0493162833,-0.689232171,0.0799115077
-0.564044774,-0.0174806118,-0.747015238,-0.0103152655
-0.54885745,-0.0908869132,-0.735708773,-0.108204864
-0.457860947,-0.138765275,-0.656077564,-0.186660752
-0.31623891,-0.143086269,-0.496418983,-0.211401477
-0.156000718,-0.107048757,-0.265773743,-0.172197312
-0.00942942314,-0.0501492806,-0.023978617,-0.0839459971
0.0957067981,0.00507324701,0.15625377,0.00629435899
0.140634209,0.0460149236,0.23374486,0.0720728338
0.120524339,0.0745697469,0.20459497,0.11930342
0.0484935865,0.100717574,0.0870083123,0.163045213
-0.0445651822,0.12987119,-0.0679761395,0.212072298
-0.117086038,0.15316321,-0.187311709,0.250690937
-0.130551994,0.148480654,-0.210885063,0.247426465
-0.0653116107,0.0933885947,-0.110641114,0.163991243
0.0687414035,-0.0169953685,0.110999316,-0.0188817084
0.232923806,-0.158573925,0.361571223,-0.246665671
0.37348178,-0.282355875,0.529216945,-0.40756464
0.44332847,-0.334755421,0.586832821,-0.456651419
0.422134936,-0.284921646,0.580726385,-0.407135993
0.325004458,-0.144341528,0.495866984,-0.236607105
0.195011273,0.0335313827,0.321142137,0.0389496051
0.0827850401,0.175958708,0.140889898,0.280533433
0.0230170339,0.2259776,0.0433210693,0.366106987
0.0195860658,0.172093615,0.0362975448,0.29023236
0.0467577465,0.0562701412,0.080486238,0.100247242
0.0656396002,-0.0455973335,0.111327872,-0.0734983832
0.0470777862,-0.0621153228,0.0786010176,-0.108048178
-0.0112610273,0.0354982093,-0.0196244847,0.0484974273
-0.0828398839,0.215699762,-0.132199422,0.338986427
-0.126461759,0.39950493,-0.182119444,0.588904917
-0.109247349,0.498477608,-0.146336809,0.695805788
-0.0260975622,0.459007382,-0.032596156,0.667194784
0.0949174389,0.290283114,0.152643055,0.468068272
0.204456672,0.0613670759,0.334495962,0.110661581
0.255242407,-0.131483927,0.405277312,-0.207624346
0.224991903,-0.210826784,0.352510124,-0.337713212
0.127327725,-0.154169738,0.207541138,-0.264360398
0.00527408533,-0.00231512799,0.00954137277,-0.0173207354
-0.089179337,0.163523495,-0.142845765,0.262210608
-0.119106919,0.263250798,-0.185983539,0.419403493
-0.0785543025,0.256373346,-0.121876642,0.418075413
0.00681674294,0.158164129,0.0116130263,0.270886034
0.0936044008,0.0266092345,0.157498419,0.0508589931
0.141352728,-0.07125929,0.232325047,-0.117806062
0.129756868,-0.0947286263,0.213642746,-0.162697583
0.0648541003,-0.0477315634,0.109267436,-0.0889885426
-0.0271458644,0.0284243524,-0.0401504152,0.0408473983
-0.113647193,0.0821742564,-0.184326276,0.136215046
-0.169448555,0.082381025,-0.274535328,0.139959246
-0.184300795,0.0351575054,-0.300556242,0.066026032
-0.162351981,-0.02208432,-0.268461972,-0.0295288544
-0.116063528,-0.045094423,-0.19480817,-0.0710231364
-0.0593178943,-0.0110989027,-0.104202554,-0.0182078313
-0.00343960337,0.065608792,-0.00919464882,0.105785623
0.0431226566,0.139947578,0.0710154772,0.228538185
0.0734493509,0.160885751,0.124277994,0.264067441
0.0818690136,0.101025201,0.140654832,0.173147127
0.065935947,-0.0256340168,0.115701467,-0.0366513692
0.0293716453,-0.167924181,0.049932491,-0.271675348
-0.0168271251,-0.26199156,-0.0278675146,-0.418308347
-0.0572106428,-0.263390005,-0.0974675566,-0.422564715
-0.0781713948,-0.170118839,-0.136957228,-0.283277363
-0.0745523199,-0.0247769412,-0.131383374,-0.0471401103
-0.0525078252,0.105089717,-0.0890902951,0.171555296
-0.026323881,0.158310398,-0.0414166562,0.263061374
-0.0104567325,0.107491605,-0.0119377663,0.185966074
-0.0112185348,-0.0304008052,-0.013831282,-0.0429903865
-0.0231965091,-0.204185396,-0.037619736,-0.324559748
-0.032956358,-0.352943957,-0.0542492829,-0.538301885
-0.0281723589,-0.432158589,-0.0490441099,-0.634331942
-0.00669098273,-0.429375142,-0.0197248422,-0.632263243
0.0204380825,-0.36368379,0.0220748298,-0.558148861
0.034640573,-0.271725863,0.0481627136,-0.436936915
0.0215523448,-0.188868687,0.0325436518,-0.312849313
-0.0180581994,-0.134984344,-0.0294481944,-0.225745916
-0.065393284,-0.110300429,-0.108196288,-0.183873892
-0.0918326229,-0.100872703,-0.154456213,-0.16650179
-0.074796401,-0.0887678042,-0.129593164,-0.144012108
-0.0126485983,-0.0610757954,-0.0282854903,-0.101229623
0.0705113336,-0.0141490167,0.112465978,-0.0250777286
0.134430751,0.0470453203,0.220401555,0.0722676069
0.142973512,0.112178795,0.238631189,0.177910686
0.0847630724,0.168986052,0.14546515,0.270787537
-0.01744394,0.205931678,-0.0188570376,0.332645893
-0.115095951,0.214721799,-0.177179947,0.346953273
-0.157040268,0.193407997,-0.248556405,0.316030115
-0.116256647,0.149469554,-0.190793112,0.251382381
-0.00599365728,0.100635722,-0.0147549706,0.174535409
0.124079615,0.0710055232,0.200824589,0.11860998
0.210945144,0.0820479095,0.340842783,0.127605364
0.209489882,0.141480759,0.341602147,0.217324629
0.116067581,0.235684812,0.194807559,0.366327703
-0.0280734878,0.331071883,-0.0307160653,0.508158386
-0.155817464,0.386069387,-0.221380949,0.574823916
-0.206411228,0.369681776,-0.298417687,0.551673591
-0.154746622,0.278058469,-0.238115296,0.445707172
-0.0230167657,0.140061721,-0.0403044187,0.243069187
0.130836993,0.00738347974,0.212927341,0.019401392
0.241580918,-0.0676022992,0.384998053,-0.112035811
0.267342746,-0.056276951,0.425794542,-0.100615762
0.207202643,0.0315720513,0.339471132,0.0377436876
0.0978279635,0.150811195,0.166719347,0.237466395
-0.00761075597,0.241048142,-0.00479946844,0.386135876
-0.066167593,0.254359782,-0.0992940813,0.409928381
-0.0634797737,0.177131832,-0.100228891,0.299792916
-0.0153802484,0.0352750085,-0.0239515454,0.0688703135
0.0459000841,-0.119486392,0.0734684318,-0.190902963
0.0914074406,-0.234880805,0.141624004,-0.375569671
0.109280586,-0.281763613,0.165052578,-0.446411341
0.105637759,-0.26428479,0.161530152,-0.425144643
0.0939056203,-0.212191463,0.147323385,-0.349102914
0.0810042098,-0.160649374,0.12925832,-0.267156273
0.0602807589,-0.129551619,0.0970285088,-0.21689178
0.0162609555,-0.1141036,0.0263816938,-0.190978274
-0.061759416,-0.0916738063,-0.100446068,-0.154937953
-0.166494712,-0.0403186791,-0.271812379,-0.0689177215
0.304959506,0.319143653,0.399969906,0.4565745
