I_in,Q_in,I_out,Q_out
0.271900892,0.780366778,0.27271381,0.754165232
0.220998824,0.656339228,0.26574406,0.75977391
0.136369273,0.420223176,0.212767854,0.61528033
0.043177139,0.142256886,0.0857414454,0.247457191
-0.0335622244,-0.0837196782,-0.0507248901,-0.131514043
-0.0741940811,-0.17621094,-0.12606506,-0.287687987
-0.0691005364,-0.102255106,-0.123416699,-0.176816955
-0.0223531108,0.103628717,-0.0458812006,0.161186785
0.0473357067,0.34938699,0.0708614066,0.528494716
0.110422075,0.522953749,0.157864809,0.711666703
0.135800406,0.541961908,0.190731004,0.724159718
0.103365861,0.392559648,0.164167851,0.588359058
0.014839855,0.137748048,0.0381593853,0.238840967
-0.103032358,-0.110442154,-0.158797175,-0.172941431
-0.206436262,-0.242821991,-0.324146539,-0.376680613
-0.252055019,-0.204267636,-0.400126427,-0.320378304
-0.217280358,-0.0191223919,-0.362268418,-0.0372061394
-0.113359109,0.221956596,-0.190593302,0.351292789
0.0162116233,0.407127291,0.0241748821,0.606413066
0.113235377,0.457628936,0.169839799,0.656130314
0.131411657,0.363744318,0.209056854,0.549853325
0.0595446713,0.184668094,0.110837199,0.307902336
-0.0707096234,0.0134342918,-0.106820807,0.0280327965
-0.197885633,-0.073700726,-0.319744587,-0.116665989
-0.259632498,-0.0561945811,-0.419300884,-0.0894506574
-0.223978922,0.0239878073,-0.369806111,0.0399268754
-0.107083365,0.0905010402,-0.18585214,0.151671097
0.0326103605,0.0794129968,0.0513910353,0.138272047
0.122413851,-0.0216484405,0.205375552,-0.030482281
0.1126495,-0.16396001,0.189494208,-0.265346348
0.00450526271,-0.263380587,0.0113896178,-0.423019946
-0.146475539,-0.247405529,-0.232914865,-0.39972505
-0.254626721,-0.0978475511,-0.410501927,-0.163016528
-0.245474905,0.134507969,-0.397610009,0.209254116
-0.0942216665,0.351961166,-0.151953384,0.538024843
0.158076599,0.457645208,0.220432088,0.652670324
0.419736058,0.40412724,0.551073432,0.532707155
0.588821888,0.21749796,0.740364492,0.272094846
0.599716544,-0.0154894721,0.776206732,-0.0224548727
0.453407556,-0.190335408,0.643030286,-0.274214953
0.216679767,-0.235467598,0.34574306,-0.377759159
-0.00946128275,-0.144942954,-0.014242081,-0.252900332
-0.136728674,0.0225428753,-0.230496764,0.0301524643
-0.129035637,0.176289588,-0.214216769,0.286856771
-0.0156814624,0.239876464,-0.0284778867,0.392724603
0.127278581,0.187208027,0.205753177,0.310559988
0.217154413,0.051134795,0.356158495,0.0885628089
0.205578461,-0.0974583477,0.339550406,-0.155961737
0.0999586806,-0.187143445,0.168466762,-0.309644639
-0.0443441905,-0.17987448,-0.0710059479,-0.302430868
-0.155706733,-0.0850130841,-0.25785166,-0.144588128
-0.184490532,0.0510021113,-0.306119084,0.0800730586
-0.12792699,0.170873553,-0.213760674,0.279810935
-0.0294479523,0.233077958,-0.0493332483,0.380058318
0.0460046902,0.225499332,0.0786866769,0.367195159
0.0467736423,0.161649272,0.0870246962,0.268681705
-0.0391679332,0.0652613714,-0.0548469462,0.111410327
-0.179623649,-0.0454167426,-0.285296261,-0.0692653358
-0.316638201,-0.164069921,-0.483090907,-0.242738277
-0.397160262,-0.291169971,-0.563169122,-0.398306042
-0.399162918,-0.422747314,-0.529756367,-0.541097939
-0.339750707,-0.542221189,-0.430336982,-0.656750917
-0.262084454,-0.621938586,-0.3213678,-0.731790543
-0.209479213,-0.634400129,-0.260783911,-0.755218208
-0.201514497,-0.566678643,-0.266295642,-0.726042747
-0.225131527,-0.429305136,-0.325149298,-0.60858649
-0.244820595,-0.254135221,-0.382280678,-0.39322418
-0.225241289,-0.0822284818,-0.369740576,-0.134293705
-0.15295954,0.0515496917,-0.259097308,0.0852165967
-0.044973135,0.129100576,-0.0778775364,0.217726171
0.0604522191,0.150262892,0.0993441194,0.250207305
0.124974653,0.125999734,0.208197162,0.207372561
0.131047025,0.0695704371,0.222547472,0.115189195
0.0905709788,-0.00808022637,0.156643301,-0.0131508419
0.0366458818,-0.0964796245,0.0640405416,-0.159984097
0.00350364717,-0.18050392,0.00331868697,-0.293372124
0.0064844056,-0.238163859,0.0052516358,-0.382319152
0.0338197351,-0.245864719,0.0465885997,-0.396061331
0.0551111363,-0.190283224,0.0839261487,-0.316678017
0.0416364446,-0.0803039521,0.0668679997,-0.142368808
-0.0134525588,0.0495203845,-0.0209226124,0.0748531297
-0.0872817487,0.148904338,-0.139098138,0.242901146
-0.137241557,0.172524422,-0.21844618,0.284571171
-0.124173552,0.101730838,-0.203226775,0.178167939
-0.0362804271,-0.0445642136,-0.0646531358,-0.0603790134
0.0998045951,-0.216891661,0.153501973,-0.342179626
0.22789678,-0.357761353,0.32648164,-0.528209925
0.287575155,-0.428497165,0.391480088,-0.598172307
0.243378207,-0.426119059,0.339451522,-0.608334064
0.102830328,-0.381002873,0.154310107,-0.57977736
-0.086221084,-0.336585224,-0.131420955,-0.522996664
-0.257791698,-0.322607696,-0.383634329,-0.47824204
-0.358149141,-0.337337971,-0.508996665,-0.46758908
-0.368902564,-0.34930408,-0.519979775,-0.47796905
-0.311331213,-0.317854226,-0.46252498,-0.456393421
-0.230577663,-0.22065039,-0.369419843,-0.344411224
-0.169033244,-0.0716111064,-0.283644557,-0.120697655
-0.143790349,0.0821930692,-0.239162982,0.131725296
-0.140449181,0.18415986,-0.224833891,0.29804492
-0.126263916,0.199486375,-0.20063448,0.329202116
-0.074670814,0.136106417,-0.120262831,0.233067647
0.0133463955,0.0422453545,0.0209587533,0.0779169053
0.104148492,-0.0193816405,0.169354528,-0.0311812069
0.146846235,-0.00703222072,0.241748497,-0.0176835619
0.101926006,0.0750149265,0.17238386,0.114562705
-0.0322118253,0.176936999,-0.0429412015,0.282073647
-0.210102364,0.23051706,-0.317166746,0.361992508
-0.354424357,0.188798651,-0.520865738,0.292316705
-0.390008271,0.0561496504,-0.583025455,0.100234702
-0.280806303,-0.109035596,-0.449487358,-0.155354604
-0.0514050648,-0.222140163,-0.100110829,-0.34944877
0.218627095,-0.216733828,0.324480772,-0.343180627
0.426399648,-0.0817595422,0.615464509,-0.135472223
0.489500552,0.129308,0.682816088,0.1612055
0.381853789,0.323435843,0.544938326,0.435613394
0.144963056,0.414720863,0.230504856,0.596415281
-0.130683303,0.368220866,-0.17508176,0.556410372
-0.345341504,0.217436269,-0.500308633,0.336485326
-0.43247056,0.0459073596,-0.630568027,0.0819335356
-0.384634435,-0.0572800227,-0.58680433,-0.0762212425
-0.251749992,-0.0441607386,-0.414236039,-0.0665759444
-0.113731995,0.0683102384,-0.197179213,0.109871536
-0.0413267314,0.209806323,-0.0669980347,0.335617363
-0.0637673289,0.296655178,-0.0905415937,0.465774
-0.157816514,0.277983516,-0.232931018,0.438743621
-0.262090385,0.162527621,-0.400206208,0.26571089
-0.308604449,0.0116175227,-0.480414748,0.0302578751
-0.255924284,-0.0972635895,-0.413665116,-0.144686759
-0.108440265,-0.115624264,-0.191174015,-0.186331972
0.0863894969,-0.0523847975,0.129075542,-0.0922043473
0.260327816,0.0304015316,0.409892797,0.0421531461
0.354870021,0.0522066131,0.545853555,0.07383205
0.345675498,-0.0401789173,0.53976804,-0.0618836619
0.250405043,-0.241130769,0.394337595,-0.366457492
0.117753819,-0.486431301,0.167588338,-0.677864671
0.00409453735,-0.685194731,-0.00330294226,-0.805544615
-0.0508979298,-0.766036332,-0.065766789,-0.810582399
-0.0389160179,-0.712442696,-0.0561672673,-0.805195272
0.0173368268,-0.568539143,0.00992654264,-0.753010273
0.0776505172,-0.412897915,0.101284407,-0.61633116
0.103570715,-0.315460533,0.153908744,-0.494044602
0.0745033398,-0.301440477,0.115596116,-0.473395944
-0.0056205946,-0.341563135,-0.00873943325,-0.527286649
-0.112392865,-0.372967988,-0.171699136,-0.56147325
-0.212223843,-0.338091969,-0.322784185,-0.507444918
-0.275076926,-0.219319478,-0.428122342,-0.339326411
-0.28352502,-0.0502034463,-0.456254512,-0.0816108286
-0.235808581,0.10238272,-0.38234964,0.164628327
-0.143674105,0.174527854,-0.232839808,0.288363785
-0.0275719557,0.139491171,-0.0453898683,0.240793556
0.0882985517,0.0211441573,0.146309555,0.0437594317
0.180004969,-0.119922072,0.29151547,-0.191808879
0.227320462,-0.218869537,0.35155645,-0.345006675
0.217386305,-0.239066556,0.335015744,-0.379238486
0.148586199,-0.186871916,0.238878787,-0.310699731
0.0332599208,-0.101907767,0.057781104,-0.178094596
-0.102868423,-0.0301567689,-0.16640009,-0.0532838106
-0.225979537,0.00342406915,-0.36126408,0.0080806911
-0.303537369,0.00673004519,-0.476251185,0.0173145086
-0.31473276,0.0106807193,-0.494285583,0.0234372374
-0.257674903,0.0448391847,-0.416743249,0.0762756243
-0.149816483,0.114232853,-0.249900639,0.187961116
-0.0209002905,0.192232937,-0.0393545218,0.315302163
0.0987548381,0.234538302,0.158327833,0.376279265
0.189374253,0.206418529,0.304035902,0.329191446
0.247071162,0.107003599,0.397821814,0.172180638
0.280980885,-0.0244780257,0.447348684,-0.0372496769
0.303914249,-0.125559673,0.471892595,-0.198984832
0.321710795,-0.142272189,0.488677025,-0.226941913
0.327328622,-0.0586455688,0.503886223,-0.104247011
0.303358018,0.0924989134,0.473421901,0.129497081
0.232162938,0.2440373,0.365571976,0.366202533
0.108525321,0.327192008,0.180356994,0.499109477
-0.0521726683,0.305342853,-0.065829441,0.479736
-0.215399727,0.191380754,-0.327028275,0.312088251
-0.339039147,0.0398906246,-0.517619133,0.073062107
-0.390269667,-0.08110632,-0.587007344,-0.111920081
-0.359858692,-0.12352699,-0.550768495,-0.180137694
-0.266762227,-0.0803127959,-0.432235867,-0.125248775
-0.15040122,0.0158911534,-0.25565359,0.0247412454
-0.0539696962,0.114215046,-0.0921370089,0.188117221
-0.00658999709,0.174401611,-0.00758259604,0.28603825
-0.0127294092,0.187094778,-0.0136309713,0.305702746
-0.0536454506,0.175321147,-0.0819446817,0.289344579
-0.0995592773,0.177766919,-0.156894311,0.289249271
-0.125893623,0.224308163,-0.199638933,0.358271867
-0.125056297,0.317773163,-0.190904453,0.489855558
-0.1078844,0.431562781,-0.15253824,0.626601756
-0.0945923999,0.523431599,-0.120866984,0.716171265
-0.100813009,0.556910753,-0.122176863,0.739350438
-0.12696138,0.518373787,-0.16177769,0.70911324
-0.157205939,0.421139628,-0.216982916,0.616874576
-0.168806061,0.295849383,-0.251972437,0.465940386
-0.146491855,0.173891395,-0.233933523,0.289709628
-0.093336761,0.0736667365,-0.156759143,0.129147574
-0.031156484,-0.00333106471,-0.0540874265,-0.00037873711
0.0108061666,-0.0661456063,0.0164650884,-0.108156674
0.0133088315,-0.123281755,0.023183845,-0.203678787
-0.0190909505,-0.174594313,-0.0310932193,-0.28621459
-0.0565021373,-0.211023629,-0.0940329507,-0.341936111
-0.0569490455,-0.221506447,-0.0979102999,-0.357046247
0.0111949537,-0.201724783,0.00726338057,-0.329708248
0.148955449,-0.15845643,0.228406191,-0.260086328
0.320112675,-0.106523037,0.485446781,-0.169088513
0.463439494,-0.0604210272,0.660163045,-0.0955779105
0.519548237,-0.026285816,0.715655267,-0.0461083464
0.459960073,0.000433974084,0.667323828,-0.010169398
0.303728729,0.030105086,0.485446334,0.0360740125
0.112117603,0.070266813,0.195793852,0.106546327
-0.0377295017,0.119289815,-0.0562345274,0.195773229
-0.0885122642,0.166945472,-0.14386946,0.273657352
-0.0308165476,0.201757312,-0.053533867,0.332378268
0.0907869786,0.220058933,0.143819168,0.357803792
0.197754845,0.229904786,0.312999547,0.359734982
0.215190038,0.245860502,0.342093021,0.376781911
0.109518848,0.276749223,0.186752334,0.426792473
-0.0921272784,0.313918233,-0.127444729,0.483626932
-0.311049491,0.328781694,-0.436014056,0.478926659
-0.451496989,0.283931464,-0.607023776,0.397206575
-0.445163161,0.154089913,-0.633825243,0.235002995
-0.285058141,-0.053819865,-0.456477374,-0.0656991228
-0.0326182842,-0.293732196,-0.0670485348,-0.44565624
0.20595555,-0.49328959,0.265279412,-0.670229793
0.32401821,-0.582909942,0.379570663,-0.706219733
0.25986439,-0.528007686,0.332457095,-0.692636192
0.0231405161,-0.34804967,0.0374696478,-0.551577747
-0.309052706,-0.111479327,-0.472274125,-0.189280018
-0.624041855,0.0927668884,-0.775959909,0.118274756
-0.818885922,0.194343224,-0.779326916,0.200970784
-0.839278281,0.172377527,-0.773040891,0.171432808
-0.696035266,0.0629268736,-0.798431933,0.0844025686
-0.453895748,-0.0606495664,-0.660943627,-0.0699236244
-0.199763969,-0.124408178,-0.33755818,-0.189673334
-0.00588170392,-0.0890774205,-0.0222524069,-0.150217369
0.0957930386,0.033623904,0.156933129,0.0454041436
0.118287809,0.19094193,0.194218531,0.298806399
0.104018241,0.318863302,0.168440685,0.489021242
0.098560214,0.375182241,0.155270815,0.564552665
0.127182066,0.358288795,0.198116317,0.544219434
0.184699968,0.302497417,0.286519796,0.466140032
0.241795048,0.253849715,0.375690877,0.388825029
0.262833655,0.240942046,0.408121705,0.364296138
0.225336805,0.257680178,0.354866892,0.391066641
0.13153556,0.267779976,0.216630042,0.416639388
0.00724717323,0.228335261,0.0231998842,0.369538963
-0.110143147,0.118843593,-0.170222342,0.203260973
-0.187834114,-0.0412183627,-0.303355992,-0.054596141
-0.209948123,-0.197015405,-0.334582776,-0.301896185
-0.180881754,-0.283682108,-0.288570762,-0.435027987
-0.119430445,-0.259295583,-0.198852465,-0.411259025
-0.0479087271,-0.127874702,-0.0893917009,-0.218175754
0.0176778268,0.0602213852,0.021599194,0.0900066346
0.0717621371,0.231258124,0.114616849,0.366984606
0.116592467,0.322863787,0.183423206,0.498682797
0.155524641,0.312734306,0.246351749,0.483916521
0.186821952,0.226704761,0.300141394,0.360212803
0.201841339,0.122451283,0.33095485,0.197916955
0.188713402,0.0577853695,0.312229007,0.0922087878
0.139394477,0.0603301153,0.23306796,0.0919341967
0.0560123734,0.114299953,0.0967685953,0.183198452
-0.0472774245,0.170870423,-0.0703461245,0.277023643
-0.148388162,0.17621094,-0.23253721,0.287233531
-0.225716054,0.102181748,-0.356051624,0.173663303
-0.266958535,-0.0364277214,-0.422442406,-0.044301372
-0.27409485,-0.187057108,-0.428448945,-0.278159261
-0.262046605,-0.28429836,-0.400906652,-0.422375888
-0.251495063,-0.282013893,-0.389027685,-0.425392032
-0.259061396,-0.176718101,-0.411964983,-0.279617816
-0.28927651,-0.0109175146,-0.460691154,-0.0218569618
-0.331957102,0.144934654,-0.506242692,0.223490447
-0.366190344,0.223056898,-0.535318375,0.334349662
-0.369247973,0.187278271,-0.543349862,0.289881498
-0.326677322,0.0475867838,-0.504984558,0.0890620351
-0.23940289,-0.145174906,-0.384247094,-0.213958442
-0.124987617,-0.32084623,-0.201722383,-0.48529461
-0.0125842774,-0.417524159,-0.0306715183,-0.616597891
0.0664865151,-0.40359056,0.0883714706,-0.605003536
0.0891039744,-0.28632611,0.13356109,-0.458875597
0.0481134392,-0.105692431,0.0780981928,-0.1887694
-0.0449405424,0.0822053403,-0.0712572411,0.126162827
-0.162768543,0.224463046,-0.251202226,0.35513702
-0.269885719,0.286569238,-0.398336202,0.435205996
-0.332467735,0.25950408,-0.483845592,0.393433303
-0.327784568,0.158407524,-0.496267349,0.254931778
-0.250732213,0.0150860837,-0.404618233,0.0384069979
-0.115734614,-0.132361874,-0.19713226,-0.204868704
0.0466352366,-0.249778107,0.0631939396,-0.39431718
0.197694913,-0.314795613,0.29078564,-0.480664074
0.301438749,-0.320868224,0.433063507,-0.475939572
0.335124731,-0.276787639,0.485953838,-0.415554523
0.296353489,-0.2019234,0.45254603,-0.319536239
0.203997657,-0.118609056,0.330382496,-0.202035934
0.0921066999,-0.0442208946,0.157099724,-0.0806257799
-0.00163407752,0.0140855424,-0.000586295384,0.0206675287
-0.0490456969,0.0598193333,-0.0803837329,0.100475922
-0.0413029343,0.102579199,-0.0693939775,0.170608476
0.00854761153,0.150595352,0.0112322336,0.248659328
0.0717323869,0.204055578,0.114430554,0.329667687
0.116314709,0.252696097,0.188034937,0.398445904
0.121016473,0.279159456,0.196765512,0.436141789
0.0843099356,0.266758263,0.142952278,0.421841532
0.0246495772,0.207990006,0.0484693274,0.340092272
-0.0283919405,0.109649643,-0.0391630791,0.188331872
-0.0480969511,-0.00802337565,-0.0777387246,-0.00723808864
-0.0231668465,-0.11785759,-0.0419051424,-0.190162227
0.037138477,-0.194967926,0.0540874563,-0.31554839
0.107836604,-0.224648803,0.166173518,-0.360635847
0.160722196,-0.205872729,0.25094825,-0.332621843
0.178328544,-0.14967446,0.283000141,-0.247731805
0.162251309,-0.0740778744,0.266079515,-0.1290043
0.131433949,0.00164138398,0.21841304,-0.00407332368
0.111099377,0.0611166134,0.18498221,0.097494252
0.117969051,0.0928834155,0.194780722,0.152358159
0.149648651,0.0911479071,0.247046888,0.149631932
0.184259757,0.0566395596,0.301963836,0.0932264403
0.191271916,-0.0021364328,0.315429568,-0.00388861075
0.148534536,-0.0684895664,0.247496933,-0.115485922
0.0567964651,-0.120039716,0.0987557322,-0.200867981
-0.0563812517,-0.135327265,-0.091363661,-0.226295933
-0.146515369,-0.103344068,-0.241819188,-0.170783311
-0.172180399,-0.0321082994,-0.287492007,-0.0515427254
-0.115884393,0.0487865843,-0.199312925,0.0822651088
0.00451956969,0.0951951444,0.00155653805,0.161257595
0.140267074,0.0644997731,0.230132669,0.110727459
0.230962217,-0.0646477565,0.374077648,-0.0993230045
0.230458349,-0.277488738,0.357005477,-0.421034932
0.127580285,-0.521220744,0.175428584,-0.708270729
-0.0480054133,-0.719290316,-0.0587574169,-0.812447011
-0.237695172,-0.798202813,-0.236427858,-0.770983398
-0.378293395,-0.716875136,-0.383491218,-0.710098386
-0.427711636,-0.486197859,-0.528677285,-0.594485283
-0.38047412,-0.169537231,-0.575489402,-0.256698579
-0.266501516,0.137566954,-0.431990713,0.212038547
-0.134649128,0.341412812,-0.207613334,0.522775173
-0.0295329895,0.38456288,-0.0376559906,0.587925017
0.027108442,0.266748607,0.052686058,0.434417993
0.042086564,0.0437027626,0.0779751167,0.0849112794
0.0418162532,-0.195481718,0.0695867538,-0.309461921
0.0543553382,-0.362961411,0.0749555901,-0.552739501
0.0921668857,-0.404467434,0.125922427,-0.604277134
0.14442943,-0.316536754,0.213157654,-0.495136648
0.182437629,-0.142703399,0.285329163,-0.2444814
0.174820676,0.0482008383,0.284867764,0.0668112263
0.104451858,0.191245541,0.176501334,0.302517861
-0.0216103103,0.249426827,-0.0216182508,0.39990133
-0.173945636,0.223234877,-0.263426751,0.358715743
-0.313053399,0.143648818,-0.473701775,0.230068803
-0.405635744,0.0538718179,-0.600306749,0.0896523222
-0.436800569,-0.0106018763,-0.640145004,-0.00484468415
-0.412650436,-0.034570843,-0.615393877,-0.0436914936
-0.352939785,-0.0240485147,-0.545763731,-0.0299744736
-0.278564483,0.00260966457,-0.445981294,0.00961328484
-0.200986758,0.027024474,-0.330600113,0.0475952327
-0.119209759,0.039505057,-0.201226234,0.0706664622
-0.0255261734,0.0401831754,-0.0451037921,0.0716228783
0.0836429968,0.0334900655,0.135271057,0.0573140867
0.19836691,0.0207861997,0.32035163,0.0327229127
0.293203384,-0.0032840916,0.461411923,-0.00831279997
0.334754825,-0.0478142202,0.518597901,-0.0780361369
0.296010196,-0.117597274,0.46596247,-0.18708241
0.17101258,-0.205185384,0.278946191,-0.330142319
-0.0172480289,-0.288746029,-0.0216287617,-0.458296686
-0.220127717,-0.33845076,-0.3270441,-0.50635457
-0.377469093,-0.329229623,-0.532978356,-0.459043622
-0.437602848,-0.253651381,-0.617438972,-0.349252015
-0.375685751,-0.127877787,-0.572715998,-0.188728198
-0.203411862,0.0132152615,-0.343768567,0.0244086254
0.0335746035,0.130075857,0.042500183,0.217552334
0.269657522,0.194973439,0.414785832,0.302615047
0.439669132,0.2026328,0.626266718,0.283612013
0.498740971,0.169548646,0.689641118,0.225544482
0.435071439,0.122504905,0.636266112,0.168501958
0.271770447,0.0827186033,0.441318482,0.122927547
0.057727091,0.0545317158,0.108884655,0.0852364004
-0.148973927,0.0251276605,-0.236758813,0.0413700603
-0.299317598,-0.0244812854,-0.467844009,-0.032271862
-0.367266059,-0.103587724,-0.557851434,-0.145833105
-0.35498336,-0.200691208,-0.533292174,-0.286344171
-0.288159788,-0.284618139,-0.437985539,-0.414433748
-0.203680858,-0.318588406,-0.319019318,-0.479110152
-0.134522721,-0.280298978,-0.218717888,-0.439945579
-0.0976146162,-0.176856175,-0.166572586,-0.293188125
-0.0891248733,-0.0452660136,-0.152507812,-0.0819931701
-0.088632375,0.0634242594,-0.148651019,0.104300655
-0.0700762048,0.109143712,-0.115224756,0.183364689
-0.0146710323,0.0840084925,-0.0243143402,0.146297142
0.0797185525,0.0178145375,0.130603969,0.0348565318
0.196611539,-0.0363115184,0.316649705,-0.0587481894
0.306944698,-0.0295922589,0.476750225,-0.0537563898
-0.0834683403,-0.139113903,-0.102092281,-0.23513341
-0.0195371527,-0.261995584,-0.0536619052,-0.404331326
0.0144229298,-0.27311179,0.016529981,-0.438702226
0.00652386155,-0.180228472,0.00702676643,-0.303463846
-0.0244237073,-0.0337323584,-0.0432724021,-0.0638393685
-0.0412760302,0.0991494209,-0.0709255263,0.161716729
-0.0118311159,0.166394487,-0.0189296417,0.274891049
