I,Q
-0.439955487,-0.186378071
-0.43015718,-0.279902039
-0.365265453,-0.382347468
-0.260008419,-0.449370182
-0.138071817,-0.454102129
-0.027410437,-0.403315977
0.046946757,-0.334987737
0.070387155,-0.298059767
0.043248006,-0.324947363
-0.02017404,-0.411533617
-0.098271344,-0.515803198
-0.171535809,-0.576730568
-0.229974045,-0.544515178
-0.274421,-0.40718459
-0.310820767,-0.200073449
-0.340710385,0.007046988
-0.353940607,0.139554986
-0.329212495,0.150591357
-0.244080321,0.041629093
-0.090465094,-0.138297397
0.112532418,-0.31406475
0.316959683,-0.416728855
0.459369868,-0.412316318
0.485587119,-0.31506311
0.37648439,-0.180305131
0.162095647,-0.08095777
-0.084619194,-0.077823143
-0.274095143,-0.195494303
-0.336469633,-0.412409955
-0.251943786,-0.66763697
-0.060720417,-0.88093493
0.153346354,-0.978721182
0.299210896,-0.917538711
0.31921976,-0.698143102
0.215159706,-0.366374701
0.047219212,-0.000608022
-0.094354899,0.310888756
-0.132253029,0.496412535
-0.039835694,0.523145159
0.144329538,0.407749405
0.332541331,0.21063959
0.427813945,0.01460659
0.369369455,-0.105482913
0.162672041,-0.110842551
-0.120230432,-0.013373714
-0.370718929,0.130086124
-0.490650571,0.242499008
-0.435241762,0.260533138
-0.232463981,0.163096998
0.029641301,-0.018432712
0.241745365,-0.213480184
0.320444134,-0.343603538
0.24275447,-0.357885457
0.052935655,-0.256103416
-0.160492418,-0.088808177
-0.306191065,0.06583266
-0.330608758,0.137600853
-0.239499867,0.095519413
-0.091413644,-0.039635423
0.032709335,-0.206924401
0.068932413,-0.334611358
0.000206797,-0.372651281
-0.136776314,-0.312736944
-0.270264325,-0.18716405
-0.328318028,-0.048710086
-0.273339228,0.056900662
-0.120280503,0.11132266
0.069572372,0.126752783
0.216007106,0.131700996
0.255682644,0.148622953
0.170043408,0.176844433
-0.00692768,0.190905505
-0.203980502,0.155553362
-0.343377318,0.049014465
-0.373060954,-0.118849193
-0.286116134,-0.30454452
-0.11980289,-0.447614558
0.064007644,-0.498287355
0.206945067,-0.442091745
0.277576612,-0.308428027
0.280046485,-0.158021797
0.245417643,-0.054969804
0.211556619,-0.037069567
0.202464257,-0.099111361
0.217454815,-0.197263197
0.234994119,-0.271997845
0.228252239,-0.27773856
0.183416881,-0.204303008
0.110517554,-0.079805556
0.040513573,0.045572875
0.009645723,0.125773741
0.038878141,0.141113556
0.119207251,0.105344335
0.211144739,0.054680392
0.259925016,0.025565976
0.220205235,0.033681576
0.079017213,0.065599663
-0.134016069,0.087353209
-0.354702195,0.064915065
-0.50785899,-0.014816472
-0.536701987,-0.134111264
-0.42560067,-0.251132502
-0.206646002,-0.319904089
0.052480621,-0.313068451
0.273904245,-0.23551155
0.397505271,-0.121749821
0.400276767,-0.018460146
0.300257347,0.038803312
0.145040536,0.042790089
-0.008945996,0.017020384
-0.117242304,0.00255439
-0.160274406,0.036007103
-0.144727766,0.12993156
-0.094879547,0.265152145
-0.039104698,0.398395992
0.002286566,0.481009862
0.023432473,0.479515787
0.032199337,0.388584576
0.043987041,0.231398567
0.073352495,0.048742135
0.126834917,-0.116876011
0.199335213,-0.23453691
0.274959619,-0.29079
0.331913029,-0.287847266
0.349993932,-0.237660554
0.318476322,-0.1564573
0.24172684,-0.062344464
0.140085127,0.024714976
0.04467865,0.083547766
-0.013024712,0.09573348
-0.013605142,0.052828222
0.04103801,-0.03659885
0.126340984,-0.145204524
0.203736502,-0.233880578
0.236958306,-0.266627138
0.209401148,-0.227438506
0.134223137,-0.130776937
0.051077784,-0.018935015
0.009081063,0.054678016
0.042490623,0.050119071
0.150222838,-0.037785262
0.290020099,-0.172395645
0.392258474,-0.287693995
0.389289158,-0.316407895
0.248037623,-0.222007759
-0.009439304,-0.01975724
-0.308554245,0.224114656
-0.549041823,0.416659744
-0.645718974,0.476646838
-0.565451642,0.370816925
-0.343236071,0.131591019
-0.069095449,-0.152662845
0.149325537,-0.371884721
0.232158925,-0.439243634
0.160291031,-0.327747964
-0.019060146,-0.082679686
-0.216529608,0.195908654
-0.343024099,0.39365293
-0.350340473,0.428472945
-0.250974315,0.283827049
-0.108227021,0.014807808
-0.002060886,-0.275233865
0.012230313,-0.477462959
-0.06779963,-0.521675431
-0.190429305,-0.403437511
-0.275789602,-0.18338029
-0.256365917,0.040351479
-0.112158594,0.174299355
0.116615853,0.168515048
0.345473264,0.035860107
0.482718987,-0.155746633
0.470193062,-0.314079922
0.308884795,-0.362707508
0.058093146,-0.273187725
-0.190668115,-0.075907781
-0.352384958,0.154464628
-0.382206769,0.331994738
-0.28975295,0.396270434
-0.129421203,0.336971584
0.026917197,0.195843872
0.121278977,0.045737878
0.131088063,-0.043574533
0.072920279,-0.037403
-0.010627932,0.048319917
-0.072783555,0.154832309
-0.082455866,0.208136324
-0.034109443,0.154040726
0.05450054,-0.015032247
0.153177075,-0.253549024
0.232286873,-0.479800442
0.272259192,-0.609079735
0.267116122,-0.588793292
0.222975711,-0.420401602
0.154203271,-0.158919721
0.079451606,0.109481921
0.018174345,0.301828943
-0.013099058,0.369839281
-0.005283784,0.315488339
0.038855828,0.184953089
0.102866182,0.044846536
0.159899319,-0.047865164
0.181767585,-0.068760445
0.1511271,-0.032157491
0.071449966,0.02088213
-0.030824041,0.045958039
-0.114671979,0.01859575
-0.141134127,-0.053444005
-0.091322657,-0.134006819
0.022770066,-0.176039912
0.160654822,-0.144102041
0.269001492,-0.031379827
0.304165765,0.136281198
0.251420613,0.310586556
0.131779018,0.440087638
-0.007108492,0.489746353
-0.111973003,0.452512178
-0.147101669,0.348845919
-0.108834931,0.215738838
-0.024769802,0.091127306
0.06149789,0.000827595
0.112274803,-0.04702059
0.113450407,-0.059142854
0.079463031,-0.049042894
0.043588608,-0.028642792
0.038938988,-0.003852541
0.080025444,0.024514639
0.154156472,0.056191241
0.226728957,0.086799591
0.257402975,0.106319901
0.218853878,0.101846255
0.10888862,0.06322396
-0.049515346,-0.011486489
-0.219362314,-0.113663829
-0.365573775,-0.226138689
-0.467404459,-0.328517634
-0.521592014,-0.403176163
-0.535950799,-0.43920253
-0.518438123,-0.432969634
-0.469012171,-0.386012738
-0.379667297,-0.302319957
-0.242984696,-0.187182733
-0.064180964,-0.04840714
0.131031981,0.101221981
0.298864875,0.242619906
0.391064812,0.35241925
0.374525846,0.408799858
0.247851259,0.399236839
0.046381666,0.326595451
-0.167899666,0.210097563
-0.328214676,0.079743514
-0.387572602,-0.034091182
-0.335517356,-0.111525564
-0.199843569,-0.149474416
-0.032821365,-0.160194541
0.111608731,-0.162541045
0.199356666,-0.170119011
0.227080694,-0.182385347
0.218367293,-0.183653893
0.208041149,-0.151207882
0.222784235,-0.069040008
0.267507915,0.059553015
0.323672461,0.20740322
0.359700272,0.330426608
0.34777883,0.384147578
0.278499114,0.34290076
0.166190537,0.212880705
0.042656744,0.032431582
-0.057190486,-0.141477502
-0.110432607,-0.255271677
-0.114525635,-0.279805681
-0.085149542,-0.221084137
-0.045190829,-0.115864696
-0.011046612,-0.014208382
0.016277366,0.042985287
0.0504047,0.041202886
0.109464294,-0.003334055
0.202014887,-0.053631996
0.316832267,-0.070867107
0.422751323,-0.032922299
0.479802073,0.056258882
0.457005961,0.170403955
0.348370133,0.274997827
0.17887762,0.343972964
-0.003313845,0.370359398
-0.145699382,0.365852654
-0.2129953,0.350392057
-0.201456013,0.338232483
-0.139050663,0.328763603
-0.071174222,0.307527155
-0.038486342,0.256999215
-0.057366399,0.17092542
-0.112360761,0.063525156
-0.164311185,-0.032783883
-0.170289594,-0.081406525
-0.105702475,-0.060910922
0.022181606,0.020419916
0.175895284,0.123428612
0.303866873,0.192688327
0.363198441,0.181270269
0.338229993,0.074389949
0.246222093,-0.099703787
0.127941957,-0.277814241
0.028335461,-0.386344514
-0.022922835,-0.371941939
-0.021663836,-0.224739406
0.013926714,0.016149268
0.056915454,0.277263354
0.087491039,0.478987676
0.10221704,0.565010787
0.111964181,0.520831592
0.130506661,0.374661563
0.16124866,0.18220009
0.190737615,0.003475478
0.193773777,-0.11777241
0.148092215,-0.164454371
0.050564379,-0.14441079
-0.07487181,-0.080503777
-0.183553165,0.00085101
-0.229170807,0.077284511
-0.186744718,0.132604725
-0.067623281,0.155692503
0.082163322,0.139903046
0.200780914,0.08517976
0.238360398,0.001787682
0.18025562,-0.088075464
0.054049731,-0.154496814
-0.08362265,-0.170535427
-0.1742613,-0.125581579
-0.185294709,-0.03453784
-0.124578092,0.06346211
-0.034324107,0.118605089
0.03233186,0.091667696
0.039989279,-0.026417061
-0.01002381,-0.206577323
-0.080256685,-0.390385644
-0.117131986,-0.512932333
-0.080023028,-0.52997027
0.035690084,-0.436847921
0.193654272,-0.270190617
0.332432939,-0.091359638
0.394282987,0.040530872
0.352273945,0.093248782
0.222184004,0.072263102
0.053575837,0.013302413
-0.094815945,-0.038652603
-0.182400325,-0.052682343
-0.202844374,-0.02564435
-0.181446494,0.0200903
-0.15636274,0.05257846
-0.154726594,0.050419481
-0.176990534,0.01563345
-0.197851617,-0.027766009
-0.182730685,-0.048416569
-0.110136939,-0.026900818
0.012928473,0.031562111
0.151417872,0.098653023
0.258565673,0.138362248
0.299292959,0.127954231
0.267924927,0.072656826
0.190553397,0.005247835
0.110798502,-0.030246094
0.066814201,-0.002715643
0.072119445,0.086794814
0.110606201,0.201584957
0.148119223,0.284445077
0.153740649,0.284636327
0.11850548,0.183450278
0.060760602,0.005417337
0.014973143,-0.190739055
0.010285159,-0.337174074
0.051179175,-0.385810304
0.11178034,-0.327140598
0.147900767,-0.190457021
0.120944153,-0.026624363
0.020769946,0.116779836
-0.12542285,0.214882824
-0.263961225,0.270186256
-0.340457881,0.301761262
-0.327286962,0.326848199
-0.238203035,0.346637343
-0.122001389,0.345089755
-0.038116729,0.301608579
-0.026717467,0.209750455
-0.088931235,0.089918286
-0.187576448,-0.013309904
-0.267906941,-0.050139574
-0.287199228,0.007893935
-0.237281321,0.147941767
-0.147914483,0.314532507
-0.069293913,0.430149474
-0.043274729,0.429532526
-0.07912193,0.29163079
-0.147233144,0.053062162
-0.194596116,-0.204840211
-0.173907457,-0.390635499
-0.070689998,-0.443415095
0.086445488,-0.360342168
0.238394478,-0.197755798
0.32480723,-0.044934729
0.314777536,0.017340526
0.222799889,-0.045995615
0.101486312,-0.208690096
0.014761608,-0.39624207
0.005533121,-0.521132917
0.074676993,-0.523434948
0.182091887,-0.397898478
0.268821563,-0.195437124
0.28813881,0.000823862
0.228949041,0.113083312
0.119293942,0.102468586
0.008670891,-0.016092958
-0.060609367,-0.183186275
-0.076956144,-0.322634904
-0.064818883,-0.374113256
-0.068845615,-0.316136902
-0.125746644,-0.170589728
-0.239749202,0.010977287
-0.375862347,0.171087071
-0.475616009,0.268638574
-0.487581589,0.290623555
-0.396498024,0.250256946
-0.234902186,0.175084548
-0.069956486,0.092467679
0.028824731,0.019548911
0.024853454,-0.038819999
-0.065564102,-0.085341943
-0.179576337,-0.123066715
-0.238233559,-0.150424833
-0.186408053,-0.161068215
-0.022355961,-0.147942294
0.198166767,-0.10868469
0.385934979,-0.04902456
0.459275203,0.017730387
0.382495085,0.074808873
0.183297849,0.10762773
-0.059137574,0.108443401
-0.249710316,0.078279547
-0.319796464,0.025845269
-0.256804061,-0.035611592
-0.107635892,-0.092070293
0.044767429,-0.13190492
0.120296617,-0.147821633
0.077936673,-0.137461955
-0.066582334,-0.102862818
-0.248645913,-0.049112126
-0.383430044,0.017294352
-0.40199941,0.089693562
-0.27926468,0.161383879
-0.04292759,0.224377727
0.238643426,0.267431093
0.482972609,0.274981312
0.622915379,0.228952455
0.62778031,0.114483463
0.509614403,-0.071459557
0.314517865,-0.312029948
0.104141387,-0.567750108
-0.065065245,-0.782802072
-0.157963507,-0.900610269
-0.168064394,-0.884244868
-0.115327479,-0.733501875
-0.036435278,-0.490146682
0.028794999,-0.226679911
0.050699467,-0.020943569
0.019031796,0.074071126
-0.054322715,0.052276413
-0.139903949,-0.042339747
-0.201093536,-0.134512803
-0.207063744,-0.151581015
-0.143934474,-0.057890596
-0.020277169,0.126196264
0.134963692,0.330465521
0.281325077,0.46469655
0.37921907,0.459424966
0.401533115,0.29905331
0.340759909,0.031531308
0.209967081,-0.250696786
0.03821543,-0.4503507
-0.137403179,-0.507465617
-0.280615167,-0.424354263
-0.363864197,-0.261571438
-0.374286569,-0.106816192
-0.317167964,-0.031755266
-0.216068171,-0.057707656
-0.1085533,-0.146936018
-0.037019672,-0.223826643
-0.03581676,-0.215508442
-0.118242236,-0.091699082
-0.268630507,0.116321729
-0.444233677,0.327629222
-0.588342531,0.44926677
-0.651089811,0.421478315
-0.609927483,0.248340991
-0.480440389,-0.001648205
-0.311321599,-0.225985727
-0.164143471,-0.335363746
-0.086034139,-0.295066306
-0.087711709,-0.140545823
-0.137880611,0.040460515
-0.177834875,0.150739393
-0.150342677,0.130705216
-0.029301434,-0.012932797
0.164640965,-0.210744365
0.371133775,-0.364586206
0.517478174,-0.395542418
0.553458487,-0.282641105
0.476331304,-0.073756819
0.332834386,0.136400807
0.196254486,0.250500504
0.129347421,0.213819249
0.151694704,0.03913966
0.228614737,-0.199978838
0.288339516,-0.403610152
0.25980694,-0.490631129
0.11237352,-0.433203856
-0.123116212,-0.26500116
-0.363815316,-0.060740442
-0.511700634,0.101602794
-0.50045823,0.176777694
-0.329377187,0.169183735
-0.06692615,0.123726307
0.178694267,0.096866442
0.308421226,0.123768399
0.277226682,0.19876903
0.113393972,0.278976966
-0.096957901,0.30861182
-0.25218315,0.250971737
-0.283298485,0.111063337
-0.184600763,-0.063210881
-0.012453221,-0.202395824
0.145911167,-0.248892327
0.216927525,-0.185702516
0.175901979,-0.045935867
0.055779262,0.102036919
-0.073579659,0.186856368
-0.143564252,0.168310324
-0.122007045,0.056782991
-0.027446881,-0.091431257
0.083820437,-0.200736357
0.149694559,-0.212049172
0.135398554,-0.110829172
0.050132547,0.065751966
-0.060821676,0.245507365
-0.143043029,0.353543974
-0.163297298,0.344882027
-0.126263516,0.222476079
-0.068737887,0.033115103
-0.035260562,-0.155721133
-0.049627886,-0.286327758
-0.099092929,-0.334161292
-0.140902286,-0.313995349
-0.128084061,-0.26746509
-0.040123642,-0.239459921
0.099333152,-0.255498395
0.229172332,-0.310757688
0.280205779,-0.374959446
0.212765423,-0.409326552
0.042500934,-0.38632249
-0.160550367,-0.302371292
-0.301254057,-0.17809452
-0.303900873,-0.047252907
-0.150317722,0.058968193
0.10773704,0.124088043
0.368960566,0.149378178
0.526683055,0.147656216
0.516065678,0.132574632
0.342008589,0.110098406
0.074919142,0.076992865
-0.182851465,0.026694154
-0.34311603,-0.041524208
-0.368326909,-0.116175384
-0.281894155,-0.174546034
-0.14935398,-0.191464719
-0.041773707,-0.151768045
-0.000769174,-0.059979999
-0.022366892,0.058266404
-0.066210513,0.164604527
-0.083158791,0.22280873
-0.045184861,0.21358514
0.038797208,0.142596158
0.129201177,0.038129703
0.179870993,-0.06045708
0.166138043,-0.118341728
0.10100865,-0.118190073
0.030229037,-0.065310023
0.008427199,0.01646946
0.068753877,0.095713471
0.202094083,0.146148261
0.357170127,0.156240499
0.46225549,0.132485907
0.458268149,0.096090476
0.327272163,0.075038816
0.102672779,0.094586745
-0.143668585,0.168991313
-0.331149369,0.296378926
-0.403070128,0.457703918
-0.34758058,0.620060954
-0.198477223,0.7440295
-0.017103182,0.793917801
0.135037056,0.748656241
0.220161006,0.610078894
0.234835307,0.405188656
0.20475602,0.180344913
0.168519516,-0.011918204
0.159344383,-0.12949951
0.192997687,-0.154654361
0.265699467,-0.099376821
0.36033227,0.000593366
0.455768732,0.101214718
0.534023902,0.168719155
0.582684036,0.193163928
0.59362546,0.190692419
0.561202571,0.193248733
0.482730812,0.230415178
0.361725234,0.312033173
0.211678318,0.420250703
0.056973943,0.515404413
-0.071343629,0.553564602
-0.144415752,0.507769198
-0.145655079,0.382816435
-0.077513331,0.216154354
0.03839698,0.063749972
0.168133509,-0.023126786
0.276317498,-0.019876319
0.336513274,0.060637853
0.337156476,0.173401069
0.281579782,0.260319909
0.183567305,0.27460154
0.061578683,0.199843354
-0.065477609,0.055924981
-0.179890118,-0.110112166
-0.265324154,-0.243467209
-0.307699948,-0.302533823
-0.298223337,-0.272837476
-0.238014156,-0.169265509
-0.141782186,-0.027357026
-0.037399542,0.111203631
0.040375247,0.212298897
0.0609136,0.257408726
0.009541705,0.244598272
-0.104958308,0.184418197
-0.251048035,0.094184928
-0.383923854,-0.00657207
-0.460570206,-0.098704304
-0.454613551,-0.165107159
-0.365188106,-0.192952678
-0.216510997,-0.176945456
-0.048686296,-0.122349315
0.096334657,-0.045486249
0.188164986,0.03005461
0.216099516,0.081218654
0.189810633,0.094555134
0.133470342,0.072411442
0.076272554,0.032792085
0.042937463,0.002099503
0.047005035,0.003419338
0.088260212,0.045468516
0.154241226,0.117431677
0.224887285,0.19245794
0.278960443,0.238668045
0.300672077,0.233000154
0.284798239,0.171808734
0.238613246,0.073512392
0.179533638,-0.027903285
0.128640235,-0.095751373
0.101981108,-0.104498346
0.103006705,-0.049092067
0.119736745,0.053536208
0.128781505,0.170709623
0.105454637,0.264943101
0.036115604,0.30523242
-0.072852335,0.274985554
-0.194238847,0.174837485
-0.288885211,0.020734317
-0.321254718,-0.160961464
-0.275139707,-0.339372561
-0.162218539,-0.484666189
-0.018928745,-0.572725406
0.107699226,-0.588809543
0.179370635,-0.529989028
0.182420377,-0.405837082
0.13293634,-0.236813436
0.068584961,-0.050249525
0.030760982,0.125301181
0.045234751,0.265822969
0.110200998,0.356010919
0.19715849,0.390760755
0.264037952,0.373978904
0.274346494,0.315733055
0.213501633,0.229156028
0.095138814,0.128120915
-0.04493171,0.025844277
-0.16375201,-0.0661475
-0.22811895,-0.139336402
-0.226092156,-0.189852053
-0.169020013,-0.219616292
-0.084658155,-0.235773941
-0.005675812,-0.247706523
0.041056905,-0.262250546
0.040662173,-0.279161516
-0.008745834,-0.289432129
-0.098379023,-0.278183977
-0.211853916,-0.231694133
-0.327691043,-0.145695906
-0.421802884,-0.030763441
-0.47152709,0.088682126
-0.461911462,0.182465723
-0.392692636,0.226990346
-0.282308648,0.2163284
-0.165109388,0.166452983
-0.08044472,0.109709387
-0.056612368,0.081123361
-0.096461734,0.1022996
-0.172326642,0.170346776
-0.234740588,0.257426636
-0.233094511,0.321821823
-0.139964545,0.325990295
0.032283401,0.253548488
0.231697807,0.117313703
0.385633843,-0.045505075
0.431279517,-0.188945597
0.344480787,-0.27764695
0.153294411,-0.301030284
-0.070935664,-0.2758527
-0.241964963,-0.236193777
-0.294262107,-0.215880275
-0.209952796,-0.231872819
-0.025051924,-0.276545633
0.187431463,-0.322401406
0.349185498,-0.336727865
0.408149795,-0.298944373
0.355749671,-0.212175643
0.223234721,-0.103450384
0.061052581,-0.012412969
-0.086791807,0.02611781
-0.199931395,-0.002404361
-0.282499351,-0.085864924
-0.349266511,-0.190869987
-0.406879163,-0.277140422
-0.442500098,-0.314175506
-0.427572753,-0.29273304
-0.33533319,-0.226412289
-0.162154465,-0.143366101
0.060327006,-0.072605363
0.271113369,-0.0314645
0.403031613,-0.01975402
0.41266718,-0.022634951
0.301882516,-0.020097519
0.119101988,0.001925086
-0.061558378,0.044118799
-0.173801828,0.093220094
-0.188850729,0.128116471
-0.126304234,0.129414478
-0.040451613,0.087998747
0.011074808,0.008965463
8.86e-05,-0.090308791
-0.055243191,-0.186557991
-0.09878607,-0.258393588
-0.066514789,-0.292282514
0.076776884,-0.284890927
0.313110637,-0.241833182
0.572495524,-0.174327007
0.760171867,-0.095661016
0.797338856,-0.018732083
0.655893566,0.045228576
0.370592581,0.08748696
0.023218705,0.103014418
-0.292928978,0.092181598
-0.510601464,0.062075439
-0.610382746,0.026060096
-0.617624359,0.000627131
-0.578507206,-0.000119466
-0.529658895,0.029543811
-0.478246383,0.08326062
-0.402896677,0.143512055
-0.273871093,0.187659042
-0.080113132,0.197159605
0.153092521,0.166101699
0.367026877,0.10492298
0.492904436,0.036952727
0.484202759,-0.011396705
0.341089582,-0.02276116
0.113674592,0.002350417
-0.118476715,0.044673675
-0.280918659,0.074492663
-0.336046718,0.066000467
-0.296463354,0.011295434
-0.213893298,-0.072885349
-0.149987773,-0.149749733
-0.144347604,-0.177329674
-0.196040057,-0.127609857
-0.267438725,-0.001331985
-0.30741058,0.16872295
-0.280934201,0.328293351
-0.189280207,0.422107436
-0.070278894,0.415637308
0.021090558,0.308668654
0.041261963,0.134769121
-0.019250451,-0.052903044
-0.130684436,-0.202837616
-0.238616425,-0.283828258
-0.290369925,-0.293011942
-0.259622885,-0.250660738
-0.157170842,-0.18559532
-0.023492471,-0.119423759
0.091761297,-0.057817417
0.152040443,0.007214001
0.146776758,0.086308865
0.089744378,0.180127731
0.006038262,0.27311991
-0.083345192,0.338062013
-0.170011689,0.34953627
-0.255508049,0.299095406
-0.34054455,0.203281657
-0.414335589,0.098987526
-0.452335277,0.027282092
-0.425516594,0.013310249
-0.317026253,0.052650549
-0.13682664,0.111870142
0.075032679,0.144059954
0.26036276,0.112346379
0.365737503,0.00983366
0.365779372,-0.134333621
0.275289504,-0.266494632
0.143749441,-0.332549847
0.034278822,-0.303126077
-0.003246327,-0.187594501
0.047536273,-0.030096274
0.164787347,0.110403487
0.300540276,0.186171683
0.402720227,0.180194422
0.436155287,0.110031116
0.393230368,0.015093254
0.290956922,-0.065213549
0.158341931,-0.11074646
0.022208615,-0.127477077
-0.100985206,-0.139144567
-0.204481327,-0.169185863
-0.284620285,-0.223518489
-0.334597285,-0.28401739
-0.343984473,-0.316462656
-0.305013517,-0.288706413
-0.22151119,-0.189193809
-0.113844303,-0.035784894
-0.014970508,0.129917634
0.042162763,0.25977027
0.040065873,0.318859919
-0.013397515,0.297881012
-0.086896611,0.212567589
-0.139521915,0.091874259
-0.140263555,-0.037440165
-0.083162701,-0.16082237
0.009995279,-0.275438722
0.101224858,-0.380904558
0.156295477,-0.46856539
0.162558342,-0.517720779
0.134979457,-0.502914988
0.1068815,-0.409237431
0.110152062,-0.246731235
0.155578809,-0.054172102
0.224250958,0.112435339
0.275323818,0.202817675
