I_in,Q_in,I_out,Q_out
-0.201988339,0.0372848101,-0.328587174,0.0665597692
-0.170774892,0.0173579417,-0.281719625,0.0340692364
-0.116739862,0.0115222279,-0.196567595,0.0224066712
-0.0257638022,-0.00427611545,-0.0472745113,-0.00309892348
0.0886453763,-0.0578034967,0.14270404,-0.0918275788
0.18385908,-0.161600739,0.292598665,-0.25632742
0.206201687,-0.299896955,0.31676507,-0.45807144
0.120534934,-0.429618269,0.177097276,-0.627821743
-0.0645068511,-0.496796489,-0.0895885676,-0.69895786
-0.290872544,-0.461368561,-0.395424038,-0.626320839
-0.470971704,-0.318154454,-0.626338542,-0.422234178
-0.525587499,-0.102807976,-0.721160293,-0.13840051
-0.421939403,0.121353678,-0.62607801,0.178527355
-0.192475542,0.289997041,-0.306726605,0.45163703
0.0763860494,0.365007788,0.111843497,0.560151577
0.281636328,0.348724127,0.415099382,0.508465767
0.349949539,0.278085113,0.518365145,0.400069088
0.270698667,0.202088714,0.429629654,0.305595756
0.099710457,0.154846266,0.177561462,0.248035803
-0.0680192709,0.138918102,-0.102791145,0.22639218
-0.143326074,0.127999514,-0.23246786,0.212906748
-0.0839101598,0.0872466937,-0.143618777,0.153970852
0.0878090262,-0.000581288128,0.136873901,0.00854699127
0.297429025,-0.118747674,0.457744122,-0.182389855
0.454367906,-0.220540315,0.630072415,-0.313211352
0.492688477,-0.252962261,0.656211376,-0.348951519
0.397762418,-0.187866226,0.57988131,-0.287425995
0.207812816,-0.0429886542,0.343694508,-0.087535359
-0.0078012622,0.120354369,-0.00424388843,0.187109321
-0.180998519,0.224071011,-0.278114766,0.354219526
-0.272053361,0.212173045,-0.414766192,0.336649656
-0.28000769,0.0816515163,-0.438873321,0.144355163
-0.234642968,-0.111881681,-0.377642125,-0.162607566
-0.177199617,-0.278612196,-0.281139106,-0.423126966
-0.140926778,-0.3380799,-0.221853331,-0.514450431
-0.140177071,-0.260194302,-0.22776781,-0.417195737
-0.170464218,-0.0822759271,-0.284274489,-0.144017488
-0.215815589,0.107700504,-0.34760192,0.169516861
-0.257238209,0.214233652,-0.395035148,0.336082488
-0.27789408,0.182407618,-0.423738152,0.294725865
-0.264617622,0.026407253,-0.418817133,0.0582186133
-0.208512679,-0.176591024,-0.334589511,-0.265403062
-0.10736838,-0.324590236,-0.175859168,-0.493967265
0.0302072987,-0.341868162,0.0310861114,-0.530810714
0.182310998,-0.216986284,0.273272812,-0.353954852
0.317156166,-0.00824481715,0.485802799,-0.0272664838
0.403808087,0.186208263,0.588844657,0.258484066
0.426615983,0.278227806,0.600678265,0.379706174
0.395701081,0.233873203,0.577915967,0.33423385
0.346028239,0.0894075781,0.536626518,0.138956845
0.322752297,-0.0687600747,0.50495702,-0.105836086
0.358311683,-0.149417147,0.534637988,-0.229451805
0.452691972,-0.103561938,0.641082764,-0.159804896
0.568438888,0.0509727374,0.744294465,0.0507908314
0.645394683,0.23937358,0.756170094,0.265738875
0.629740119,0.368314296,0.70687139,0.398562878
0.503305674,0.372701585,0.637649477,0.457259834
0.297390878,0.246797964,0.462891877,0.368979961
0.0821785033,0.0446865447,0.15556626,0.0805834755
-0.0648078173,-0.148684412,-0.101071872,-0.237661481
-0.0962652937,-0.259710491,-0.161580622,-0.408670932
-0.0195241198,-0.259573877,-0.0448877253,-0.415429026
0.105557464,-0.172772273,0.159184381,-0.287899494
0.195319116,-0.0585188977,0.311701715,-0.103701591
0.183811039,0.0229838639,0.304502308,0.0295499172
0.056108743,0.0404580794,0.105100296,0.0639070198
-0.143839821,0.00233921013,-0.225601628,0.0046417159
-0.335179627,-0.0552665554,-0.512400627,-0.0790545046
-0.440805763,-0.0943737701,-0.642840385,-0.128531098
-0.425774813,-0.0986976773,-0.628359139,-0.13662973
-0.313676476,-0.081570819,-0.498043001,-0.118950784
-0.172769472,-0.0747165382,-0.291387975,-0.115469627
-0.0796177834,-0.105806574,-0.134811223,-0.17119953
-0.0797223449,-0.178983405,-0.128641725,-0.287871003
-0.165937811,-0.270226866,-0.257165194,-0.419362128
-0.285627842,-0.340212196,-0.417090297,-0.492709726
-0.371892393,-0.356725305,-0.519691825,-0.48879236
-0.381273121,-0.31301108,-0.543474495,-0.436332166
-0.317106903,-0.230918884,-0.485843092,-0.342314452
-0.225864634,-0.146848455,-0.37003994,-0.231617779
-0.168870687,-0.0888781846,-0.280474544,-0.144510388
-0.185479671,-0.0589461885,-0.301409185,-0.0937781483
-0.268574148,-0.0312583633,-0.42308864,-0.0491614938
-0.366494894,0.0313213207,-0.556633592,0.0491975956
-0.410897881,0.151890591,-0.60223192,0.223839432
-0.355549246,0.319959939,-0.508609295,0.45684278
-0.20467715,0.489954799,-0.281496823,0.670928538
-0.0147788059,0.600219965,-0.0159276742,0.773464799
0.132046044,0.603416502,0.174317002,0.762540579
0.169722125,0.492336214,0.244863182,0.676288724
0.0829260871,0.306940138,0.146539941,0.481935501
-0.0836348757,0.118042707,-0.121692859,0.20050928
-0.24667412,-0.00464993995,-0.390389681,-0.00261069532
-0.325615972,-0.0241358895,-0.508987248,-0.0355616324
-0.282373756,0.0485018305,-0.454394042,0.0779293329
-0.139073089,0.162281811,-0.235533431,0.265206546
0.0352002084,0.253232658,0.0522600114,0.406616986
0.161306083,0.275819898,0.255423099,0.431862175
0.191029981,0.223035097,0.309651554,0.352981091
0.130705237,0.125933602,0.224064559,0.206520244
0.0354697332,0.0344831012,0.067464456,0.0579343401
-0.0222437773,-0.00898798835,-0.0369976088,-0.0148103572
0.00712243142,0.0104297306,0.00521595962,0.0170781277
0.122859016,0.0766064525,0.194155037,0.123352729
0.273812205,0.15494065,0.423440158,0.239133373
0.385344803,0.21258609,0.565670311,0.303526938
0.399037778,0.23464103,0.580354989,0.328929156
0.304101169,0.228114679,0.46924746,0.337836713
0.143896207,0.213169098,0.241975009,0.335931301
-0.00595958019,0.208321869,0.00117968197,0.336349159
-0.07660494,0.218950078,-0.119787455,0.353890657
-0.041870676,0.235425025,-0.0694972649,0.382508367
0.0674923137,0.24077104,0.105782494,0.389572054
0.178808987,0.221984223,0.284050047,0.351944625
0.214318603,0.177493751,0.34576571,0.27897504
0.131391004,0.116429724,0.227496296,0.188131914
-0.0540695079,0.0510918126,-0.077188924,0.0832121372
-0.272847831,-0.0114934985,-0.424400717,-0.0145230554
-0.433921963,-0.0726653039,-0.632310033,-0.0972400308
-0.467039973,-0.137545064,-0.665136516,-0.182611078
-0.355890512,-0.206086084,-0.538790047,-0.292670518
-0.146114364,-0.266630232,-0.244769022,-0.40872407
0.075390853,-0.29781729,0.103161909,-0.464396119
0.219796002,-0.279441386,0.328652024,-0.434931666
0.235717788,-0.20653595,0.366412759,-0.333660692
0.130564779,-0.0976741016,0.219584197,-0.171905234
-0.0352930501,0.00932898652,-0.0524970703,0.00692531234
-0.177808031,0.0742293671,-0.287077367,0.122176588
-0.227648646,0.0758087784,-0.36522153,0.130675122
-0.159841776,0.0261069741,-0.269106269,0.05381101
-0.00170089561,-0.0318083353,-0.0119719962,-0.0447963104
0.183269754,-0.0434372127,0.290117204,-0.0710809529
0.326613486,0.0290057063,0.503245533,0.0344031788
0.385910124,0.184342623,0.568754375,0.255285501
0.361099243,0.378576428,0.503835857,0.504171312
0.289385974,0.542942703,0.376387864,0.67768693
0.222467095,0.615916491,0.280800343,0.743752122
0.198102742,0.573396623,0.262193322,0.73057735
0.220336765,0.441516846,0.31636703,0.62380749
0.258050203,0.284977347,0.396402508,0.43667084
0.262377948,0.176198572,0.416577339,0.273618668
0.19424662,0.160490915,0.31904152,0.24799338
0.0482896306,0.234582126,0.0880544856,0.366476774
-0.139012188,0.34909761,-0.197713301,0.523378074
-0.301711887,0.433475584,-0.402248293,0.596212447
-0.372318119,0.430644035,-0.48484078,0.577109575
-0.31277746,0.324299544,-0.449013799,0.481190056
-0.134274423,0.145916164,-0.222489834,0.25402832
0.103585735,-0.0408496,0.164018467,-0.0548509955
0.314475566,-0.169563413,0.475782782,-0.261520922
0.418869585,-0.199398309,0.597936511,-0.297184706
0.375128776,-0.129449412,0.563371003,-0.208287582
0.195102826,0.00599811552,0.32622394,-0.00733158272
-0.0618065521,0.156523421,-0.0882059485,0.245007411
-0.312736839,0.278012604,-0.450630933,0.412739307
-0.482685179,0.347634614,-0.616581857,0.457706869
-0.52982527,0.366036505,-0.646043122,0.459510565
-0.455287099,0.348787785,-0.596484363,0.468084097
-0.295497149,0.314060032,-0.435166627,0.470511287
-0.102927499,0.273771226,-0.16507788,0.440412283
0.0746697709,0.231611222,0.119419321,0.377624005
0.207458496,0.186432928,0.331000656,0.295774549
0.285277873,0.136639759,0.449032396,0.211083636
0.310506791,0.0819089264,0.486717433,0.124572307
0.288740754,0.0218348559,0.460030407,0.0302459616
0.22390084,-0.0458068736,0.366996348,-0.0758561417
0.120448582,-0.123908907,0.203423634,-0.206402093
-0.00991256256,-0.211213022,-0.0123787262,-0.342155397
-0.143131018,-0.296783775,-0.223635525,-0.458281398
-0.244927779,-0.358840227,-0.362890393,-0.521941841
-0.281590372,-0.371469259,-0.411555529,-0.52887243
-0.235310271,-0.317952126,-0.363777816,-0.474341005
-0.116196461,-0.204197302,-0.201734632,-0.330518603
0.0364741683,-0.0636705682,0.0476538613,-0.111092165
0.166510269,0.0516832136,0.267724872,0.0789292678
0.222582251,0.092742607,0.363145709,0.145694762
0.180256739,0.037331786,0.303661108,0.0613263249
0.0540418439,-0.0955670401,0.100725465,-0.15519461
-0.106755137,-0.250637352,-0.162993252,-0.395394444
-0.237293839,-0.359876901,-0.351564437,-0.525736749
-0.283536851,-0.374508888,-0.415048689,-0.531820476
-0.224268869,-0.289044976,-0.35322544,-0.439617157
-0.0793356448,-0.144261762,-0.145896539,-0.239940077
0.0991421342,-0.0062829149,0.153196588,-0.0138502354
0.248310313,0.0682696477,0.395176083,0.106779508
0.319302171,0.0629059076,0.502238274,0.0942500457
0.294777125,0.0107809948,0.471914947,0.0147959245
0.192716435,-0.0232093725,0.321409196,-0.0438162982
0.0562470257,0.0206190702,0.0985637456,0.0263904892
-0.0649244338,0.160036042,-0.10445296,0.254401267
-0.133110866,0.354747206,-0.199037522,0.533395529
-0.134048924,0.521141529,-0.177661672,0.707411885
-0.0778948739,0.572217286,-0.0951844901,0.755190074
0.00867580157,0.463183105,0.0194873437,0.672222257
0.0944923684,0.219185323,0.158758461,0.365664214
0.154627174,-0.0701911524,0.25873819,-0.102794893
0.176197514,-0.288509607,0.270675242,-0.445350111
0.158471525,-0.344659656,0.234743103,-0.529643238
0.109027371,-0.214414313,0.167852327,-0.357430071
0.0388285182,0.0488344394,0.0621221773,0.0625746176
-0.0413556732,0.339141905,-0.0605956018,0.511051357
-0.1221577,0.546250641,-0.151953399,0.729388833
-0.194929466,0.603372455,-0.232007354,0.754202008
-0.250571758,0.511945546,-0.318160653,0.682670057
-0.279339075,0.333072364,-0.398690462,0.498610973
-0.272417784,0.15221335,-0.421494603,0.25238061
-0.22504513,0.0364251509,-0.364720076,0.0670866966
-0.139962539,0.00571395783,-0.238224193,0.0117288977
-0.02944424,0.0313123465,-0.0562482961,0.0526914299
0.085713394,0.0590200461,0.13854979,0.098493956
0.180921406,0.0431045629,0.296602815,0.0708524808
0.235378325,-0.0279436633,0.381313592,-0.0440094434
0.240004793,-0.126660064,0.385039777,-0.202401996
0.202311605,-0.203606382,0.320006967,-0.326329112
0.145272553,-0.215335324,0.231619537,-0.351010084
0.0993830562,-0.147628397,0.159333721,-0.250506669
0.0901841894,-0.022125043,0.144805759,-0.0453602821
0.12625064,0.115759753,0.20406343,0.18394722
0.193432853,0.21972093,0.304813832,0.343355566
0.259132624,0.263493776,0.398462325,0.398403257
0.286037773,0.249512047,0.439113528,0.375498414
0.249891847,0.202655628,0.398074269,0.312471956
0.153012425,0.154617786,0.258493394,0.24718754
0.0262506939,0.128514096,0.0531937517,0.209429279
-0.0830058455,0.131558537,-0.13106823,0.217083946
-0.132369891,0.15769057,-0.213947058,0.256922573
-0.105722465,0.195933715,-0.171912283,0.32114327
-0.0234564934,0.237688512,-0.0383650325,0.384422898
0.0645531565,0.278307647,0.102825761,0.440670431
0.101311788,0.313308507,0.162350133,0.485015512
0.0504918396,0.333869517,0.0900007561,0.513581872
-0.0838347673,0.326883465,-0.114720389,0.504392326
-0.255953163,0.281371772,-0.374723554,0.431122094
-0.397589713,0.197858736,-0.57208395,0.298196971
-0.449067503,0.0939889625,-0.645716608,0.147717923
-0.387783706,0.000798098859,-0.58960551,0.0143462736
-0.239902377,-0.0506423898,-0.394533187,-0.0725782514
-0.0689523444,-0.0460501201,-0.126400396,-0.0754590034
0.053714443,0.00139576837,0.084208414,-0.000213621825
0.0825362355,0.0540543497,0.140978083,0.0849547312
0.019093737,0.0669811666,0.0407302231,0.109671436
-0.0892483518,0.0114994766,-0.141587034,0.021757748
-0.172697499,-0.10719303,-0.278312087,-0.165565744
-0.17284587,-0.248727456,-0.275585145,-0.381661355
-0.0703914762,-0.354825854,-0.121128418,-0.535511255
0.106462866,-0.377363235,0.143557087,-0.56848526
0.296307594,-0.303063691,0.421318382,-0.453961134
0.433632493,-0.161652774,0.614571929,-0.24644205
0.477947861,-0.0125048291,0.67734921,-0.0306745898
0.428964317,0.0839322135,0.632413626,0.112188868
0.321720332,0.0954144076,0.506449699,0.141201511
0.206032351,0.0327066444,0.343167573,0.051643841
0.12217544,-0.0578010529,0.205410838,-0.0954461321
0.0854829997,-0.119695008,0.139519319,-0.198764667
0.0865511447,-0.116729915,0.136551067,-0.196629569
0.104583547,-0.0515858494,0.168878675,-0.092084527
0.124311842,0.0366490819,0.205052853,0.0543809123
0.145728692,0.094662033,0.239113554,0.152086958
0.180988163,0.0846289098,0.296710581,0.138829947
0.241092324,0.00538552878,0.388845146,0.011753629
0.321505874,-0.106282845,0.495690137,-0.163483083
0.396803796,-0.194796875,0.574914873,-0.288696408
0.429273397,-0.214998335,0.605489314,-0.314279705
0.388017595,-0.155811772,0.572812021,-0.242858887
0.268359661,-0.0459503755,0.429721951,-0.087943092
0.10018903,0.0609690957,0.1738469,0.0891720951
-0.0608338676,0.113599502,-0.091616407,0.187278971
-0.156317115,0.0878121853,-0.251887202,0.150356978
-0.151694998,-0.00337319705,-0.252418458,0.00650726585
-0.0531775504,-0.119196601,-0.0958613604,-0.187533706
0.0936216787,-0.213782221,0.140986279,-0.342080832
0.223128334,-0.259163946,0.33703059,-0.403643042
0.278209269,-0.256432354,0.416031897,-0.395453751
0.234209552,-0.229916021,0.365894645,-0.365899593
0.107761204,-0.208957508,0.177268624,-0.344517857
-0.0528365672,-0.208537057,-0.0829898939,-0.341880947
-0.190067306,-0.220128685,-0.301360935,-0.346849293
-0.261372268,-0.2178794,-0.408520758,-0.33284241
-0.254201442,-0.176183209,-0.40603447,-0.271680444
-0.186484724,-0.0881040394,-0.312189877,-0.142264605
-0.0944345817,0.0264349207,-0.164052889,0.0431841277
-0.015086404,0.128008083,-0.0271683224,0.211023629
0.0278565176,0.177108869,0.0487551242,0.290191203
0.0294357315,0.155249491,0.0545362234,0.259360313
-0.000155957387,0.076151222,0.00633378141,0.131662235
-0.0441857055,-0.0194191039,-0.0700244531,-0.0275079403
-0.0876933336,-0.0829429105,-0.145722672,-0.134853855
-0.121877134,-0.081850484,-0.203582972,-0.136671081
-0.144050643,-0.0155636575,-0.241629019,-0.028494142
-0.15515466,0.0841970593,-0.255149782,0.136418849
-0.157372192,0.168808788,-0.25299105,0.274969816
-0.153186023,0.195896298,-0.2414404,0.318531483
-0.145497188,0.148645729,-0.232725158,0.249114588
-0.137550279,0.0420499109,-0.223741367,0.0796414465
-0.131913662,-0.0862321258,-0.217096835,-0.134147257
-0.129034743,-0.194970399,-0.210378945,-0.310512781
-0.126738369,-0.25836885,-0.205449417,-0.406556875
-0.121617682,-0.275620788,-0.197923124,-0.433419287
-0.111771204,-0.266996622,-0.183261171,-0.419928461
-0.0989051238,-0.259479731,-0.163731575,-0.410986334
-0.0877225474,-0.27006349,-0.143441617,-0.425837934
-0.0821825564,-0.29555437,-0.13402085,-0.461801291
-0.0807294473,-0.31399864,-0.130979538,-0.486884326
-0.0741940811,-0.296776325,-0.123958774,-0.466127455
-0.0492724068,-0.225099847,-0.0881122798,-0.365938455
0.00276309531,-0.102627829,-0.00503313681,-0.177490473
0.0764667168,0.0420834646,0.121220171,0.0642232373
0.148226261,0.164713949,0.240110591,0.263125151
0.182703748,0.222031012,0.294186205,0.348604828
0.14924562,0.18925637,0.249883041,0.306011468
0.0414156318,0.0706797242,0.0810818821,0.120483413
-0.110922396,-0.100762971,-0.174060792,-0.15956454
-0.245798469,-0.274658233,-0.374092519,-0.410233468
-0.291202247,-0.400541753,-0.417437375,-0.556118429
-0.197123781,-0.444875479,-0.294017702,-0.62230736
0.0370565616,-0.401326537,0.033338543,-0.597934306
0.354269892,-0.290881395,0.487705261,-0.426320016
0.657101631,-0.1522706,0.773144305,-0.195094541
0.845107079,-0.0267851185,0.801805675,-0.0409927741
0.855980337,0.0564793795,0.791873276,0.0422696546
0.691445887,0.0893095434,0.799418986,0.092518352
0.415284753,0.0839411393,0.624257028,0.112674594
0.124144115,0.0642472282,0.222399831,0.0975194126
-0.0948689431,0.0527754724,-0.148850068,0.0858253092
-0.199297547,0.0595702566,-0.32451877,0.101282798
-0.202545524,0.0778394789,-0.331224293,0.130265772
-0.157059774,0.0883511901,-0.258674741,0.150859296
-0.119919635,0.0703342408,-0.198008582,0.120929129
-0.12018948,0.013506569,-0.19737035,0.0277423374
-0.145840779,-0.0747766122,-0.2367993,-0.117335133
-0.156808138,-0.170961991,-0.256080717,-0.269562215
-0.115884975,-0.244835123,-0.191794097,-0.384371608
-0.018853711,-0.272625178,-0.0410460494,-0.432674646
0.0947084948,-0.247329637,0.141151801,-0.397274852
0.157903999,-0.181305051,0.249724597,-0.299659789
0.112709299,-0.100101143,0.187645748,-0.174337521
-0.0535714366,-0.0309419781,-0.0797197223,-0.0590505674
-0.292571515,0.00817849301,-0.451199442,0.0130607523
-0.510707676,0.0134950653,-0.705508292,0.0269700829
-0.610830069,-0.00720772287,-0.777702987,0.00303842314
-0.539578617,-0.0423617959,-0.733903885,-0.0450554155
-0.316186726,-0.0841783583,-0.502250671,-0.115824841
-0.0270501077,-0.131253496,-0.0615083352,-0.207839295
0.21250686,-0.184924826,0.327219099,-0.292573303
0.311022401,-0.242391348,0.466683477,-0.369694024
0.242313981,-0.292070866,0.371428251,-0.447894722
0.0551499426,-0.315608323,0.0921486765,-0.499793291
-0.153197289,-0.296773344,-0.236000165,-0.4636316
-0.285726279,-0.232605025,-0.439149022,-0.353665203
-0.292073876,-0.139652818,-0.46365872,-0.214361519
-0.189562216,-0.0499434546,-0.320439398,-0.0767434686
-0.049459964,0.00317011843,-0.0912299678,0.00938080996
0.0430923775,0.00277181691,0.0712707862,0.0066624051
0.0339935385,-0.0401317775,0.0616824031,-0.0664961413
-0.0731785446,-0.0892426521,-0.113855608,-0.148914307
-0.221603408,-0.100545332,-0.352103889,-0.162831441
-0.333054096,-0.0471274182,-0.516504943,-0.0726441815
-0.349532783,0.0617326982,-0.541378558,0.0957179368
-0.262837559,0.178803667,-0.417423606,0.283122718
-0.117376491,0.237987861,-0.190322325,0.385917872
0.0140407169,0.186778903,0.024671983,0.315458506
0.0678521693,0.0164443385,0.120133959,0.0372136794
0.0210887063,-0.226290524,0.0406323634,-0.358750433
-0.0990333781,-0.454242289,-0.140870675,-0.650606394
-0.230773643,-0.576528549,-0.297893733,-0.725302696
-0.309310883,-0.540538967,-0.397545695,-0.679274023
-0.297246963,-0.358654052,-0.437346458,-0.516089261
-0.199260086,-0.105585381,-0.337539077,-0.177056953
-0.0552601777,0.113885693,-0.103206463,0.1860414
0.0822615623,0.212308094,0.132729292,0.346338719
0.173628017,0.159644231,0.285198092,0.2617625
0.207135931,-0.00341417408,0.342419386,0.00186053349
0.197793663,-0.185568601,0.318260878,-0.292962104
0.172736555,-0.288851529,0.263200283,-0.451450527
0.153031141,-0.255107611,0.232290611,-0.411542177
0.142259553,-0.0926281512,0.227623582,-0.165517077
0.127270475,0.12948519,0.206841245,0.198287055
0.0891022235,0.315672338,0.145829782,0.483213633
0.0166244544,0.389523119,0.0366869196,0.587324202
-0.0852648839,0.328277886,-0.117482536,0.512198627
-0.197089598,0.170178041,-0.303498864,0.283201396
-0.294152409,-0.0073583778,-0.458853096,-0.000177337395
-0.357706577,-0.12638773,-0.543130457,-0.182782948
-0.381439537,-0.144102618,-0.573657632,-0.210413769
-0.370192796,-0.0685608983,-0.567198038,-0.10294944
-0.332784921,0.0512795709,-0.5201388,0.0800295919
-0.274234116,0.153707907,-0.430923849,0.244158059
-0.192649916,0.194675371,-0.3070544,0.316336036
-0.0828004628,0.165053055,-0.136785731,0.277412325
0.0560239479,0.087769419,0.0899017453,0.153727323
0.213055864,-0.000794199354,0.342041135,0.00384958996
0.364829779,-0.072869204,0.551827848,-0.113301851
0.481234759,-0.122116834,0.672065377,-0.17905736
0.536173224,-0.16119656,0.712935209,-0.22191982
0.517486036,-0.207630068,0.689590394,-0.283080071
0.43115586,-0.268217474,0.600745857,-0.380042255
0.29788956,-0.332382768,0.433787167,-0.488521039
0.144195557,-0.378585756,0.215701461,-0.569378197
-0.00724642118,-0.389313102,-0.0139474049,-0.590557873
-0.143170223,-0.364463687,-0.219978347,-0.549750209
-0.259099096,-0.323688895,-0.387631208,-0.479406446
-0.353911608,-0.295067281,-0.512919664,-0.42101714
-0.42353341,-0.296336889,-0.588841081,-0.402582318
-0.45789662,-0.320378929,-0.615827382,-0.418546647
-0.443239152,-0.335182279,-0.599911273,-0.439460248
-0.36873433,-0.300547689,-0.533800304,-0.422349364
-0.234042391,-0.193653315,-0.381146282,-0.302118748
-0.0538389646,-0.0291706976,-0.105219722,-0.0520796739
0.143188149,0.139016777,0.224283472,0.2210152
0.320862442,0.238426879,0.481215984,0.353278011
0.445231795,0.21269536,0.630751669,0.298609197
0.494013667,0.0534227528,0.697683275,0.0755820647
0.462645561,-0.188081622,0.653756201,-0.261747688
0.365196019,-0.417437345,0.49067539,-0.561902225
0.230112404,-0.536526024,0.295897335,-0.704415381
0.0922442526,-0.48792544,0.122235283,-0.691388905
-0.016510848,-0.283266932,-0.0330903642,-0.462555528
-0.0752906874,-0.00123263802,-0.13271369,-0.0174239296
-0.078744106,0.244903147,-0.127862126,0.386329681
-0.0365149975,0.35575527,-0.051397495,0.549401164
0.0321075432,0.288223594,0.0561235435,0.464123905
0.106421605,0.0726483092,0.182531446,0.134856597
0.17211628,-0.202389747,0.276172936,-0.312424898
0.225203246,-0.429618001,0.3130925,-0.609134495
0.27014792,-0.52815187,0.339129657,-0.689044714
0.313051045,-0.473810732,0.4023045,-0.634711742
0.353538334,-0.302498579,0.495484143,-0.4467673
0.380277812,-0.0877465904,0.564664006,-0.148329407
0.373719871,0.0947759151,0.565448463,0.13115035
0.31599322,0.198349357,0.487323135,0.293148965
0.203563169,0.218544841,0.332995892,0.339835703
0.092742607,-0.0649198219,0.168375239,-0.0894325897
0.204900667,0.0629348382,0.312229007,0.0827224255
0.291112393,0.270878196,0.436884016,0.392428249
0.335186779,0.497393787,0.43906498,0.627627909
0.336001307,0.654953063,0.381025016,0.718578458
0.309766442,0.669050157,0.348709613,0.731841505
0.28477338,0.516643047,0.377535731,0.669046879
0.289342612,0.243618086,0.447895408,0.377918422
