I_in,Q_in,I_out,Q_out
0.548636973,-0.389362216,0.647831857,-0.474168539
0.438481897,-0.319603443,0.589617431,-0.442204833
0.226856485,-0.232745752,0.357959896,-0.373929143
-0.00927180238,-0.154615313,-0.00865407847,-0.264375865
-0.18838504,-0.0928022712,-0.304344654,-0.151419416
-0.257354021,-0.0391323641,-0.416384995,-0.0594516098
-0.210593924,0.0191551093,-0.348994792,0.0334059894
-0.0874536484,0.0870228559,-0.15302515,0.147935659
0.0495476238,0.155647978,0.0771947503,0.257442772
0.14406836,0.206263736,0.231905743,0.327640623
0.168495908,0.221303448,0.2751894,0.348433882
0.129867986,0.195985809,0.217852607,0.314505339
0.0585634895,0.143203199,0.104773246,0.236696973
-0.0119979717,0.0884470344,-0.0132903466,0.150312245
-0.0626439676,0.0572704934,-0.101280607,0.0959421396
-0.0937782377,0.062139377,-0.154832587,0.10165593
-0.117604122,0.0959775522,-0.193264931,0.158198506
-0.143976957,0.136024028,-0.233154997,0.222851366
-0.170026392,0.155889079,-0.271232635,0.256085575
-0.180759937,0.13917838,-0.289497823,0.230809212
-0.160474971,0.0872927532,-0.261791974,0.150973812
-0.10747391,0.0174042527,-0.179917604,0.0358543023
-0.0418062173,-0.0478063524,-0.0730428994,-0.0757535473
0.000596135913,-0.0924884379,-0.0013524706,-0.15408951
-0.0140877394,-0.114901848,-0.0227491856,-0.192267597
-0.0968029499,-0.125658184,-0.156615332,-0.209589064
-0.224313051,-0.138372108,-0.355292946,-0.219794273
-0.345390081,-0.158718914,-0.522117317,-0.234629676
-0.403251767,-0.178904042,-0.59098351,-0.253604889
-0.363653958,-0.181400701,-0.549198806,-0.262133598
-0.233982205,-0.150278762,-0.383330792,-0.23190549
-0.0625121817,-0.0837095976,-0.116705902,-0.137650013
0.0829809457,-5.80417291e-05,0.131773889,-0.00309460913
0.147118554,0.0668566376,0.242547333,0.104503483
0.113215037,0.08190988,0.195632026,0.1320066
0.010336333,0.0255113784,0.0271231197,0.0439537279
-0.102713048,-0.0953903794,-0.165454,-0.151923984
-0.168263361,-0.24793306,-0.26637125,-0.38229689
-0.159438401,-0.385565758,-0.245673954,-0.563257337
-0.0931057185,-0.466058761,-0.146308988,-0.660610318
-0.0194228161,-0.46680665,-0.0388868824,-0.668196976
0.00634542387,-0.390704691,0.00138191972,-0.592066884
-0.0452962108,-0.260992199,-0.0755192339,-0.425438046
-0.16089952,-0.109037451,-0.260806918,-0.185351208
-0.289666027,0.0379291326,-0.456709296,0.057963945
-0.368788242,0.163117871,-0.549606264,0.248278365
-0.35514766,0.258699805,-0.519024849,0.383369386
-0.246803835,0.319541812,-0.37036562,0.483981103
-0.083318755,0.337778032,-0.130010992,0.527580738
0.0747589394,0.302830786,0.117663443,0.478805542
0.176055893,0.207583189,0.285027087,0.333893269
0.202275425,0.0570210218,0.335942954,0.0967124999
0.173721552,-0.126517832,0.289248049,-0.201802433
0.134391129,-0.30595246,0.207392558,-0.472547263
0.125407025,-0.440155506,0.172033444,-0.635674715
0.161401778,-0.498303384,0.209410504,-0.686298013
0.222379535,-0.471052647,0.293991476,-0.652518809
0.264959276,-0.373020232,0.371016324,-0.546466708
0.24653177,-0.23539041,0.376266569,-0.374278873
0.149286047,-0.0924784988,0.246817455,-0.164718315
-0.00842029136,0.0309965555,-0.00733489916,0.043181438
-0.178857401,0.12591204,-0.281993538,0.200568572
-0.305885762,0.195912257,-0.462428719,0.303804129
-0.349175721,0.24851732,-0.511361659,0.371760517
-0.299896538,0.286050677,-0.445113391,0.431255102
-0.181261152,0.301952481,-0.279743224,0.469072968
-0.0353696309,0.284594804,-0.0569154993,0.457009673
0.0957172662,0.226158306,0.154554799,0.368768424
0.185053453,0.131078616,0.302928448,0.214927778
0.22588174,0.0187201314,0.368336171,0.0300721265
0.22671856,-0.0818515569,0.367188454,-0.133885995
0.201618031,-0.142711788,0.324633211,-0.233369008
0.162201181,-0.148121312,0.260905057,-0.246019453
0.115403652,-0.100241207,0.189470306,-0.172550485
0.0663142502,-0.0168697368,0.109540433,-0.0347405933
0.0220144968,0.0772315562,0.0373739749,0.122753784
-0.00788706727,0.160662815,-0.0117775183,0.262327939
-0.0153819062,0.222135097,-0.0213442221,0.358794123
-0.000225246302,0.260798156,0.00291094719,0.417524844
0.0267097615,0.281064272,0.0465054736,0.44578144
0.046548333,0.285820067,0.0786534995,0.453086913
0.0416406579,0.272477001,0.0742673874,0.433439136
0.00617103511,0.234265834,0.01753355,0.379583716
-0.0483975895,0.165828466,-0.0719932318,0.274733841
-0.0973806083,0.0694916844,-0.156773105,0.121338889
-0.115481503,-0.0418590605,-0.190429628,-0.0615433641
-0.0916103795,-0.147445276,-0.155654475,-0.235680148
-0.0373664051,-0.225770205,-0.0675107688,-0.361680388
0.0166986473,-0.262718737,0.0196723193,-0.419991136
0.0364767499,-0.256493688,0.0524765663,-0.413530141
0.0039757858,-0.217064828,0.00452119764,-0.357678235
-0.069426097,-0.160773009,-0.114441499,-0.267527789
-0.144435003,-0.103191465,-0.237599224,-0.170518279
-0.171040967,-0.0539559349,-0.282693267,-0.0864633992
-0.114012778,-0.015798049,-0.195931524,-0.0229137689
0.0259461757,0.0125856353,0.0352748558,0.0238007121
0.206882387,0.0323659778,0.329511225,0.052764371
0.360373765,0.0421516597,0.548723519,0.0592851862
0.420754313,0.0389501825,0.625024617,0.0493448004
0.355533659,0.0217980556,0.551199555,0.0261122789
0.182441786,-0.00457153656,0.309784412,-0.0143642779
-0.0356497765,-0.0289450716,-0.0486251339,-0.0534263924
-0.216430634,-0.0371182486,-0.347393364,-0.060121417
-0.293247253,-0.0185472034,-0.465271682,-0.0247774161
-0.243851677,0.0270090532,-0.400430739,0.0485099889
-0.099910982,0.0864690021,-0.173527583,0.146040335
0.0668469295,0.13617672,0.104538627,0.22603111
0.175504059,0.149899215,0.284735143,0.241476059
0.17018719,0.109024025,0.286029518,0.176341712
0.0430565067,0.0107425079,0.0859410018,0.0189041719
-0.163089052,-0.129270509,-0.252820402,-0.204710424
-0.372660547,-0.28093794,-0.532808065,-0.395370156
-0.507219672,-0.409179151,-0.625971615,-0.487895668
-0.514910758,-0.485161781,-0.597674787,-0.544853568
-0.388097733,-0.495347947,-0.49478206,-0.605431497
-0.163603723,-0.445203543,-0.250878125,-0.625244975
0.092861481,-0.356409311,0.121482074,-0.544879615
0.310866475,-0.258669198,0.449898183,-0.394640416
0.438632756,-0.179019839,0.622323871,-0.266103774
0.457749546,-0.132392675,0.652639449,-0.197092563
0.385333896,-0.116835438,0.580078602,-0.183200777
0.264355868,-0.115313873,0.422199309,-0.190821096
0.14651826,-0.103736371,0.242796093,-0.175791025
0.0739158764,-0.0624230728,0.121291988,-0.109954782
0.0655272454,0.013456434,0.105808072,0.0180197302
0.112713695,0.109101877,0.182033092,0.174914062
0.184880272,0.193791866,0.293422908,0.305745155
0.243045971,0.232574284,0.379413784,0.357336938
0.256223112,0.201748684,0.404814571,0.312202692
0.214234293,0.101600252,0.353263587,0.165363595
0.131637722,-0.0398210697,0.226311207,-0.0642635897
0.0407709219,-0.174779043,0.069658719,-0.285260022
-0.0234871376,-0.253565252,-0.0403865688,-0.406758666
-0.0406787433,-0.244917423,-0.0736163333,-0.396664739
-0.0155332936,-0.150256932,-0.0340526253,-0.252842546
0.0231260154,-0.00491287699,0.033439558,-0.0159286894
0.0357428715,0.135051817,0.060453102,0.218393996
-0.00793630071,0.215311393,-0.00517597748,0.347920448
-0.111558765,0.205485716,-0.168331295,0.334885627
-0.246471867,0.111355551,-0.380883932,0.187137753
-0.361488849,-0.0282689817,-0.5476861,-0.0312673487
-0.404592067,-0.158436537,-0.595485091,-0.220281526
-0.346895218,-0.230909675,-0.52192843,-0.333481938
-0.197459355,-0.222738549,-0.32466647,-0.346092582
-0.00142296602,-0.14274177,-0.0193129536,-0.237289965
0.178286776,-0.0241144691,0.282812238,-0.0457175225
0.287410349,0.0920751244,0.452021688,0.136263937
0.302606463,0.173956111,0.471558809,0.259363055
0.239069909,0.208669975,0.382103354,0.319902897
0.140261561,0.201674059,0.234080985,0.32066375
0.0553253554,0.168037623,0.0980724469,0.274771661
0.0157584827,0.122030519,0.0299620647,0.20542264
0.022954762,0.0712098405,0.0378477611,0.122501008
0.0523214824,0.017561255,0.0866736621,0.0321485102
0.0708689988,-0.0366041698,0.118491933,-0.0601267032
0.0581276007,-0.0833849162,0.0968045369,-0.138295874
0.0186918098,-0.109501079,0.0319318436,-0.183455214
-0.0205397997,-0.102997035,-0.0362852812,-0.174659848
-0.0268229134,-0.0626887381,-0.0495865457,-0.106719077
0.0175857376,-0.00393265719,0.0241224859,-0.00897617266
0.102164,0.0444290899,0.165154904,0.0738714933
0.190501854,0.0523017645,0.308654577,0.0855973586
0.237908453,0.00440903613,0.385594994,0.00706112478
0.215329766,-0.0883793682,0.3538405,-0.143617094
0.126753762,-0.189654097,0.209176689,-0.308399796
0.0102223828,-0.251516461,0.0184502415,-0.406227082
-0.0790431872,-0.236435294,-0.131337181,-0.383026868
-0.0954275653,-0.136515871,-0.165651858,-0.229700968
-0.0261229426,0.0197971947,-0.0540589541,0.0277131721
0.101287134,0.177855119,0.159902021,0.285503089
0.231093585,0.279797167,0.353785783,0.425705701
0.305667073,0.289840579,0.457674116,0.426735342
0.292504936,0.209882945,0.455329061,0.32014659
0.198578283,0.0780128986,0.333979756,0.127252743
0.0650042221,-0.0491602533,0.118722096,-0.0821551681
-0.0547704212,-0.121630982,-0.0884529725,-0.20157668
-0.121653326,-0.116508387,-0.203835428,-0.193377122
-0.128543407,-0.0446016788,-0.219338834,-0.0760383308
-0.100032523,0.0589348413,-0.16995202,0.0962305143
-0.0749500468,0.153953835,-0.12263047,0.251055837
-0.0817004368,0.214211255,-0.127336785,0.34741354
-0.120153181,0.236465901,-0.184469372,0.380239367
-0.160263807,0.23631151,-0.247777864,0.377186209
-0.158524394,0.234556124,-0.248133212,0.376817018
-0.0835786015,0.24271141,-0.135908738,0.393213302
0.0629045367,0.255945444,0.0961761549,0.410525054
0.241880685,0.257056564,0.37000826,0.394878626
0.392426133,0.228501111,0.571062744,0.329009533
0.459980428,0.164953858,0.654287934,0.227828145
0.423297614,0.0787758604,0.628181934,0.10932456
0.306280196,-0.00496691186,0.489312053,-0.0136354566
0.168212309,-0.0611679703,0.282550812,-0.105588257
0.0766739249,-0.07779181,0.127584904,-0.134622604
0.0761261508,-0.0618956611,0.120594159,-0.104980856
0.167386144,-0.0350318253,0.265905201,-0.0596830249
0.307845384,-0.0205348488,0.475265503,-0.0340653025
0.432075441,-0.0298541877,0.631640315,-0.0486463271
0.482573718,-0.0557498485,0.682099521,-0.0860439911
0.435750186,-0.0764328092,0.636048734,-0.11896991
0.311040014,-0.0686460286,0.489558995,-0.115511887
0.159656078,-0.0225871187,0.269851744,-0.0457404479
0.0394887179,0.0497201011,0.0688212067,0.0767200291
-0.0109988293,0.117736913,-0.0175774619,0.193347439
0.012640845,0.146417022,0.0193192866,0.245699048
0.083761327,0.114170074,0.137077659,0.193525225
0.16190958,0.0256809331,0.266517967,0.0461147428
0.214346752,-0.0872397497,0.345750183,-0.13905628
0.230308563,-0.177839339,0.363279134,-0.28401953
0.221205443,-0.204371586,0.344417512,-0.328376293
0.207994372,-0.148761541,0.328676552,-0.246935397
0.203958571,-0.0254984945,0.328794122,-0.0540841408
0.20341827,0.123228773,0.326354325,0.188965276
0.18335171,0.243958518,0.292426676,0.375680059
0.11751812,0.292810202,0.19330667,0.454710275
-0.00456575071,0.252080202,0.0052370755,0.40691933
-0.164651871,0.136150539,-0.25347805,0.226702049
-0.3170591,-0.0149696982,-0.486900836,-0.0128568402
-0.405385107,-0.151169971,-0.597431421,-0.210805997
-0.3877123,-0.23038584,-0.569890678,-0.324208617
-0.258501142,-0.23260878,-0.409205109,-0.35134086
-0.0561883412,-0.165203467,-0.109112978,-0.269702345
0.148250327,-0.058470346,0.231366023,-0.10122402
0.277801424,0.0462684482,0.439220876,0.064621456
0.279965103,0.111636102,0.447073281,0.166787401
0.148271725,0.117237248,0.255443752,0.186505228
-0.0744917765,0.0666608438,-0.108645253,0.111484714
-0.312699854,-0.0137436436,-0.479331523,-0.0154104363
-0.486960173,-0.0840521976,-0.683447421,-0.109422132
-0.543754041,-0.105160765,-0.731295705,-0.132077098
-0.473790973,-0.0537263602,-0.680234134,-0.0697881579
-0.312403828,0.0676603541,-0.497233927,0.106458701
-0.122942194,0.229273155,-0.205729619,0.36642459
0.0291618574,0.383347362,0.0454292707,0.57654196
0.100888476,0.480938017,0.150720492,0.67614764
0.0853937939,0.490575373,0.132264867,0.686485469
0.0107661216,0.411342084,0.0293998439,0.612304032
-0.0743116885,0.274558067,-0.105601713,0.441586643
-0.121278174,0.132524699,-0.193441346,0.225796968
-0.100363545,0.0381660201,-0.169164106,0.068912372
-0.0104591222,0.0235941969,-0.0253015645,0.0398838148
0.122567385,0.0866018459,0.195073098,0.139387637
0.257306129,0.191144899,0.398391485,0.291183352
0.352808058,0.282091618,0.51466763,0.401888996
0.38285929,0.308336526,0.54669416,0.428278625
0.343513519,0.244580373,0.514758587,0.357530028
0.251841068,0.102449149,0.411129147,0.164669797
0.137297571,-0.0738985538,0.235102773,-0.118071519
0.029756194,-0.225875139,0.0506284274,-0.363198936
-0.0508278869,-0.304588109,-0.0836249664,-0.48027724
-0.0992098153,-0.290762872,-0.162174582,-0.459295839
-0.12276794,-0.202150568,-0.20458506,-0.329150498
-0.134237051,-0.0855508968,-0.22564359,-0.14369233
-0.143190876,0.00288107898,-0.238508254,0.00419247476
-0.150635123,0.0205873027,-0.247624636,0.0387127437
-0.149451271,-0.0446946397,-0.246060416,-0.0626044571
-0.130418524,-0.171033338,-0.212681428,-0.268665105
-0.090518564,-0.312206745,-0.146578044,-0.477620453
-0.0387046486,-0.416736692,-0.0664968267,-0.614234567
0.00478822319,-0.447948813,-0.00311571732,-0.652854741
0.0164192226,-0.397028506,0.0163177308,-0.600200593
-0.0184951685,-0.284372866,-0.0342386663,-0.45741114
-0.0953221694,-0.149542138,-0.157813415,-0.253038853
-0.187304258,-0.0346507058,-0.307191402,-0.0584769957
-0.253296584,0.0316982716,-0.403477848,0.0544388182
-0.253990442,0.0435885377,-0.407396108,0.079002738
-0.170024991,0.0170006156,-0.285768241,0.036194209
-0.0136235822,-0.0197319686,-0.0319143683,-0.0252355952
0.172426879,-0.0395102426,0.274582148,-0.0650278181
0.329224139,-0.0280716717,0.50699544,-0.0496254228
0.404165,0.0111373523,0.603547871,0.00562642934
0.371815622,0.0603412688,0.569410324,0.080166176
0.243976429,0.0968933105,0.398221493,0.146098405
0.0643286183,0.104086451,0.119325235,0.168580815
-0.109979287,0.0782765225,-0.172858596,0.131211683
-0.231460154,0.0292780604,-0.369495273,0.0529521704
-0.279714376,-0.0256592371,-0.444597036,-0.0315828174
-0.265630245,-0.0708881021,-0.426356196,-0.10588979
-0.221304327,-0.0996514708,-0.359785557,-0.155704528
-0.181477904,-0.115903392,-0.298579693,-0.184465468
-0.166116804,-0.129891902,-0.272998244,-0.207853913
-0.172696784,-0.150101036,-0.279843748,-0.239326507
-0.181405127,-0.176200047,-0.293243736,-0.277892739
-0.169632107,-0.197252557,-0.276504397,-0.312119752
-0.127353981,-0.196700588,-0.211890414,-0.315581173
-0.0647597611,-0.161905274,-0.113040097,-0.264872462
-0.0078360755,-0.0932535455,-0.0187261254,-0.158038095
0.015737569,-0.00758790132,0.0244585034,-0.0181696583
-0.00734945107,0.0667030811,-0.010005055,0.107478969
-0.0669987425,0.101370245,-0.105371185,0.168147683
-0.133073956,0.0814693496,-0.214170709,0.137954637
-0.17000562,0.0134854382,-0.279104173,0.030717114
-0.155355543,-0.0760204419,-0.257504642,-0.116534658
-0.0926749334,-0.151181847,-0.159549221,-0.241551057
-0.0116226505,-0.182258859,-0.0268167928,-0.298444092
0.0453269295,-0.158495769,0.0693628266,-0.263916761
0.043409083,-0.0922595859,0.0700550303,-0.158869743
-0.0266725235,-0.0125132306,-0.04094458,-0.0284447093
-0.142580584,0.0491022803,-0.22935164,0.0785021037
-0.25901401,0.0727157965,-0.408363581,0.120371848
-0.327264994,0.0582297929,-0.505490363,0.098949708
-0.316505849,0.023308076,-0.495739192,0.0449222624
-0.226946607,-0.00709208148,-0.373295933,-0.00354131614
-0.0890484601,-0.013899981,-0.157221094,-0.0181012787
0.0503511094,0.00700452831,0.0776507482,0.0111612957
0.148161203,0.0441756621,0.24215661,0.0678839982
0.182106555,0.078117393,0.299740285,0.122379765
0.157466307,0.0923496187,0.263042033,0.145993769
0.101455264,0.0818361491,0.173985034,0.134090319
0.0489673428,0.0544012599,0.0855917111,0.0905025527
0.0268947948,0.0248800889,0.0474451967,0.0423848517
0.0440558381,0.00581284007,0.0734216347,0.00946492236
0.0903824419,0.000244291907,0.147800282,0.00133743114
0.144392446,0.000718189171,0.235137179,-0.000694184913
0.184414417,-0.00520888949,0.300678581,-0.0114216655
0.198057294,-0.0264564883,0.324060678,-0.0456096418
0.186088204,-0.062142048,0.305693895,-0.103360042
0.159998745,-0.101372123,0.261942774,-0.168108076
0.1354146,-0.129283592,0.220160365,-0.214530885
0.12486878,-0.135745257,0.201453611,-0.22525005
0.13301605,-0.121462144,0.214969024,-0.203096509
0.15573062,-0.0976624191,0.250975758,-0.16398716
0.182720348,-0.0792926773,0.294735759,-0.132268906
0.202118233,-0.0755484775,0.327121288,-0.12631622
0.205222324,-0.0833455175,0.331725448,-0.137433022
0.189898208,-0.0878979117,0.308839917,-0.147234067
0.161719963,-0.070650585,0.264690816,-0.121395744
0.132473856,-0.020581143,0.218288839,-0.0407761931
0.116223112,0.0572682507,0.192130312,0.0885888338
0.123856597,0.140988275,0.202420115,0.225673407
0.157848701,0.199758694,0.253600389,0.317824572
0.209450513,0.207024708,0.333815247,0.324988723
0.26018554,0.15260765,0.412818462,0.241035625
0.288079232,0.0479868054,0.458992749,0.0766325817
0.27686736,-0.0775646046,0.441446513,-0.123361669
0.22448504,-0.187841982,0.356246144,-0.300745606
0.146604151,-0.252319098,0.230799571,-0.401908606
0.0725297257,-0.255027086,0.112175986,-0.412681192
0.0340329185,-0.196744755,0.0499238335,-0.326657742
0.0512858853,-0.0911861435,0.0775897577,-0.157027811
0.12213631,0.0414642878,0.195852295,0.0633285269
0.220199302,0.179987296,0.345408499,0.278676271
0.303662479,0.304714918,0.449032694,0.440328389
0.33179301,0.398046643,0.46515128,0.54111594
0.282248139,0.445204288,0.398072064,0.601950645
0.16144909,0.436986893,0.244557738,0.622129858
0.00310071092,0.37408942,0.021223532,0.56743747
-0.144779444,0.270290881,-0.213611811,0.431469887
-0.23871249,0.151231602,-0.371277511,0.248024657
-0.256224245,0.0473105162,-0.409443378,0.0833590999
-0.202898979,-0.0173857696,-0.335678518,-0.0202437285
-0.107500426,-0.0352464356,-0.18692255,-0.0552398488
-0.00816477183,-0.0189460907,-0.01936174,-0.0318702795
0.0634971336,0.00399487186,0.10462296,0.00450483197
0.0931963995,0.00421049306,0.156089187,0.00609258283
0.0855664909,-0.0348417461,0.145516679,-0.0574581288
0.0572587065,-0.10783653,0.0968418494,-0.176634803
0.0261895508,-0.189036995,0.0424628817,-0.306868821
0.00281848875,-0.243957326,-0.000358681136,-0.392504066
-0.0125524392,-0.245676428,-0.0255277213,-0.398427695
-0.0261785723,-0.187735647,-0.0478157215,-0.310567796
-0.0440959781,-0.0872232765,-0.0770703703,-0.149769023
-0.0666030049,0.0233151074,-0.112214491,0.0344214812
-0.087164402,0.110768296,-0.142387539,0.182871372
-0.0960167125,0.155427709,-0.155329123,0.257253706
-0.0860206932,0.157123283,-0.138117,0.262315601
-0.0572406687,0.13109912,-0.0929504037,0.220257804
-0.0177579038,0.0968272611,-0.028462179,0.166191623
0.019463595,0.0665980428,0.0333995521,0.11281275
0.041710794,0.040394485,0.0698215961,0.0676219389
0.0409599692,0.00953350682,0.0693691373,0.016906362
0.01580346,-0.0337871201,0.0290028639,-0.0546273924
-0.029220419,-0.0874462202,-0.0468592718,-0.144049555
-0.0856121778,-0.136956394,-0.140386567,-0.224206507
-0.142759919,-0.161709383,-0.231869102,-0.260704488
-0.189155683,-0.14662917,-0.307459056,-0.235434398
-0.213666588,-0.0923807696,-0.348836392,-0.149285376
-0.207904801,-0.0176810846,-0.340886414,-0.0276399273
-0.169830859,0.0484728664,-0.281925946,0.0819181129
-0.107105494,0.0810568109,-0.17904076,0.137960643
-0.0376184657,0.0721563622,-0.0625802577,0.12511459
0.0148227075,0.0355653204,0.0255125742,0.0620701984
0.0293360837,-0.000171207867,0.0504261144,0.000339669903
-0.00194823265,-0.00698926998,-0.00130491052,-0.0139448112
-0.0676532835,0.0271702521,-0.108584076,0.0412343442
-0.13904056,0.0909676403,-0.226337031,0.147764847
-0.180749595,0.154635936,-0.290988386,0.251057357
-0.166463986,0.18495661,-0.26744175,0.301682919
-0.0923043117,0.162448213,-0.152137175,0.273548305
0.0190575663,0.0916971564,0.0301569588,0.159002379
0.12656261,-0.000639435952,0.208118573,0.00278663822
0.188168675,-0.0790843442,0.307485431,-0.129383042
0.179493025,-0.116825238,0.29268831,-0.194720685
0.104591079,-0.108276866,0.175448656,-0.185808793
-0.00660041766,-0.0703455508,-0.0078071896,-0.123047411
-0.112950906,-0.0321517065,-0.186262786,-0.0557589866
-0.181483105,-0.019076772,-0.295526803,-0.0276046991
-0.201463997,-0.0397935994,-0.328859091,-0.0590001643
-0.186153233,-0.0829894692,-0.306097627,-0.128561884
-0.161821052,-0.124993801,-0.266273141,-0.198238671
-0.150613055,-0.143580332,-0.24728927,-0.231240004
-0.157205731,-0.13008754,-0.259534985,-0.21167247
-0.166992933,-0.0933094099,-0.276296973,-0.152002394
-0.15688166,-0.0534729883,-0.261015624,-0.0861592442
-0.112327792,-0.0302181821,-0.191725239,-0.0456735454
-0.0402602814,-0.0316786729,-0.071591951,-0.049418956
0.0305425916,-0.0508265011,0.0475665294,-0.083007209
0.0630932748,-0.0708390772,0.10291712,-0.11884056
0.0330770835,-0.0759722367,0.056783285,-0.129506871
-0.0546289757,-0.0613076538,-0.0873760656,-0.106690213
-0.163856983,-0.0355340093,-0.26624456,-0.0592706501
-0.242110536,-0.0151111688,-0.390123934,-0.0210665185
-0.245819509,-0.0133110723,-0.399503917,-0.0151924603
-0.162905276,-0.0307520535,-0.274967492,-0.0429576486
-0.0203189142,-0.0533313341,-0.0408780053,-0.0841412395
0.128279909,-0.0592836291,0.205084905,-0.0971948132
0.228987247,-0.0317957141,0.367561042,-0.057700213
0.254631221,0.0298144352,0.409030378,0.0382782817
0.217814401,0.106913924,0.355903685,0.162906244
0.162604809,0.168795556,0.267505974,0.265914232
0.138800457,0.187143281,0.228582337,0.300826788
0.172331676,0.150447592,0.281383872,0.245153576
0.247999325,0.0708092228,0.397243917,0.114155933
0.314701498,-0.0207139049,0.492548257,-0.0337690115
0.3115412,-0.0882554576,0.487347454,-0.143951371
0.201864064,-0.107944585,0.332919598,-0.18320179
-0.0025779265,-0.0790873319,0.00353687676,-0.14083229
-0.240742102,-0.0241751093,-0.379777819,-0.0442136526
-0.426530153,0.0223504007,-0.625702083,0.0384290591
-0.487150639,0.0311807618,-0.690173566,0.0531648286
