I_in,Q_in,I_out,Q_out
0.0338732451,-0.243005976,0.0498192944,-0.390747517
0.0382922813,-0.283642858,0.0542997122,-0.449022621
0.0479615815,-0.290563405,0.0699759796,-0.460254312
0.0595394485,-0.251092285,0.0891142339,-0.407165498
0.0723966286,-0.161472738,0.112620704,-0.27150315
0.0859946907,-0.0348409228,0.140586078,-0.0679080039
0.0973668993,0.0974360108,0.158953294,0.155405656
0.10102471,0.194441199,0.165707052,0.311927706
0.0917776898,0.222100228,0.15260534,0.357824087
0.0687252358,0.169745356,0.120558381,0.280336589
0.0375394151,0.0578551665,0.0687725097,0.101313211
0.00892192312,-0.0683910698,0.017910473,-0.109991871
-0.00659284974,-0.157980457,-0.0124140447,-0.25867179
-0.00486877095,-0.176763505,-0.0137127759,-0.292052984
0.00824957527,-0.122747049,0.00920026004,-0.20877251
0.0185810011,-0.0260402914,0.0271370467,-0.0491236597
0.0102746282,0.0667672008,0.0184227563,0.107273094
-0.0256364141,0.115911119,-0.0387477279,0.192012683
-0.0853071138,0.107478827,-0.1341874,0.180929348
-0.152218699,0.0584528968,-0.244703367,0.101312533
-0.203771621,0.00553216366,-0.329057068,0.0161282923
-0.221304148,-0.0158563834,-0.359607488,-0.0214274935
-0.198594242,0.00918497611,-0.3278265,0.0167546682
-0.144580662,0.0678413659,-0.241225839,0.112731948
-0.0789815858,0.127987787,-0.131619275,0.211556152
-0.023129262,0.157031983,-0.0369737707,0.261660069
0.00927952677,0.140382379,0.0191799626,0.234272018
0.0169521105,0.0891697109,0.0326599367,0.152126536
0.00925142784,0.0330994911,0.0195329506,0.0582525507
-0.000605054258,0.00279855542,0.000773530512,0.00392785901
-0.00337833422,0.0119344378,-0.0068068523,0.0189252421
0.00161341392,0.0493987761,0.00198576297,0.0815524831
0.00738492794,0.0859829858,0.0142027838,0.143290922
0.00468867784,0.0916046351,0.0109373117,0.153567702
-0.0114860646,0.0530596003,-0.0140064685,0.0919256732
-0.0381684005,-0.0180331506,-0.060274411,-0.0259296782
-0.0655100644,-0.0917707682,-0.108396709,-0.147949725
-0.0819835961,-0.137272686,-0.137233809,-0.223214909
-0.0806273147,-0.140723869,-0.136031032,-0.23061882
-0.0628203452,-0.113552615,-0.107285261,-0.189418182
-0.0375974402,-0.0857073665,-0.066496253,-0.142829642
-0.0170656834,-0.0875847489,-0.029659573,-0.143319339
-0.0105609503,-0.13087967,-0.017867662,-0.214355811
-0.0206350666,-0.199585021,-0.0351517349,-0.323237389
-0.042655956,-0.256901026,-0.0718491599,-0.409301043
-0.0676303282,-0.264901936,-0.112239748,-0.422621012
-0.0861719921,-0.206429079,-0.145128444,-0.336784124
-0.0913066939,-0.0970259085,-0.156003267,-0.166987404
-0.0790380612,0.0201653745,-0.135234848,0.030427888
-0.047379259,0.0944922268,-0.0805106834,0.158204183
0.00435930397,0.0926453397,0.00792845152,0.159252644
0.0746046081,0.015348631,0.124072477,0.0310660675
0.157051414,-0.10279721,0.254565775,-0.16285266
0.238588855,-0.210121065,0.368118018,-0.327609777
0.300105006,-0.262466311,0.444746226,-0.399897993
0.321461618,-0.242885441,0.475105494,-0.371971995
0.289467722,-0.166792333,0.444953412,-0.269968987
0.205352858,-0.0709421858,0.334038883,-0.123772785
0.0875631943,0.00686007133,0.151191488,0.00358393346
-0.0326259769,0.0460142866,-0.0484166816,0.0745029598
-0.121810205,0.0499704406,-0.198907018,0.0848296434
-0.157223001,0.0392150991,-0.258374602,0.0673507154
-0.135831282,0.035789337,-0.227337718,0.0639048964
-0.0753824785,0.0490659401,-0.130717203,0.0844778493
-0.00670411345,0.0710683838,-0.0131354714,0.119427592
0.0392792188,0.0834683403,0.0657660514,0.139094666
0.0438571386,0.0712807626,0.0760215223,0.119034521
0.00671020802,0.0343597159,0.0162852332,0.0591813438
-0.0563117005,-0.0107043404,-0.0899309218,-0.0157752577
-0.121890076,-0.0397571065,-0.200891986,-0.0638303757
-0.169554025,-0.035987664,-0.279650301,-0.0579505414
-0.188539743,-0.00157969864,-0.311903864,-0.00212120521
-0.178597182,0.0412250906,-0.295432359,0.0693871304
-0.145772591,0.0609492622,-0.241180882,0.105126172
-0.0968453214,0.0339587554,-0.161330193,0.0621012859
-0.0362982936,-0.041644346,-0.0615332425,-0.0634608716
0.0325308479,-0.143238693,0.0505161472,-0.231205538
0.103655055,-0.233906776,0.160660863,-0.373727381
0.165625408,-0.280417025,0.250373036,-0.439136237
0.202940613,-0.269465357,0.308218747,-0.423024267
0.202205464,-0.213664636,0.314703673,-0.34571889
0.160150737,-0.144384205,0.259749442,-0.243103206
0.0886740535,-0.0955953375,0.148740336,-0.163028091
0.0129682189,-0.0874542817,0.0232052319,-0.147151738
-0.0376934446,-0.118027851,-0.0626105592,-0.193639353
-0.0427126177,-0.166720107,-0.0736138001,-0.270192325
-0.000152712411,-0.206487074,-0.00694450224,-0.333705485
0.0715132207,-0.217507169,0.106818996,-0.352484584
0.141390339,-0.19495374,0.220354527,-0.318295687
0.180306002,-0.147618443,0.287309021,-0.245074362
0.174126476,-0.0897238925,0.284891248,-0.153922454
0.129501551,-0.0319758803,0.216531038,-0.0581612773
0.0691808984,0.022361936,0.117918275,0.0331591703
0.0195523966,0.0744555891,0.0357050709,0.121708609
-0.00282279146,0.122947052,-0.00397393573,0.203278169
0.00153709145,0.158860356,0.0031099862,0.261084378
0.0176761802,0.167057216,0.0320145935,0.275733054
0.0268438011,0.134545773,0.0485590696,0.225027695
0.0187430754,0.0610079952,0.0368650965,0.105554856
-0.00187873526,-0.0354108363,-0.000995342154,-0.0558588468
-0.0182568934,-0.122039981,-0.030603474,-0.199892044
-0.0125618717,-0.16497536,-0.025188366,-0.271007687
0.0216957964,-0.145616934,0.0282761492,-0.243452743
0.073405236,-0.0716577545,0.115798377,-0.125356987
0.118032083,0.0240950454,0.193010762,0.033768028
0.130550191,0.0975896418,0.21619992,0.155291364
0.10015323,0.113829531,0.169949576,0.186757356
0.0382467695,0.0636305809,0.0702381805,0.108772978
-0.0254828297,-0.0316362381,-0.0377240218,-0.0484246649
-0.0576627962,-0.12977159,-0.0957190022,-0.209884793
-0.0391177274,-0.187065914,-0.0698860586,-0.303135604
0.0236335024,-0.177604154,0.0293935277,-0.292815953
0.0999726355,-0.103310362,0.156476051,-0.175972939
0.14975594,0.00939926971,0.242572382,0.00644574966
0.143703192,0.123512775,0.239011079,0.193542004
0.0790158361,0.208005741,0.136302695,0.331104517
-0.0181703288,0.248758957,-0.0201338325,0.397571921
-0.105122752,0.249448225,-0.160426497,0.400378019
-0.143472746,0.223973155,-0.223870024,0.363137037
-0.118001096,0.186371103,-0.18964234,0.30768925
-0.0435213558,0.144608706,-0.0736488178,0.243696943
0.0436079577,0.101209521,0.0711219013,0.172146067
0.104686998,0.0587323867,0.175497606,0.09750586
0.118308753,0.0248434804,0.19894433,0.0404612422
0.0900351703,0.0121703381,0.153845012,0.0181145128
0.0472065099,0.031951841,0.0800388306,0.048491504
0.022069497,0.0852037221,0.0363100767,0.138479739
0.0327311531,0.157588199,0.05333516,0.256104499
0.0725614876,0.222621903,0.117755286,0.356887698
0.113974564,0.252992123,0.184758738,0.400661528
0.124565013,0.234449029,0.205164209,0.375164717
0.0866941139,0.174344778,0.151195273,0.285562307
0.00956315454,0.0991680995,0.0239454545,0.165458858
-0.0732700303,0.0413844027,-0.118169613,0.0719293579
-0.120166913,0.0222210325,-0.197181404,0.0390642993
-0.103203572,0.0399588794,-0.175077185,0.0690755323
-0.024042258,0.070804134,-0.0451785065,0.119645037
0.0846797228,0.0825966299,0.138242379,0.139894009
0.173579246,0.0541680604,0.285363913,0.0890934765
0.199465021,-0.0105980514,0.328543335,-0.017544657
0.145623833,-0.0826084465,0.24424383,-0.138302162
0.0295193586,-0.122428849,0.0533627421,-0.2072303
-0.105571091,-0.102685243,-0.171639919,-0.17448166
-0.210401416,-0.0256231241,-0.342868567,-0.0429667234
-0.251042575,0.0746772662,-0.402048141,0.119739629
-0.221409559,0.147967726,-0.355823874,0.24070631
-0.141825527,0.154009461,-0.231098473,0.258084059
-0.0457465835,0.0854901075,-0.0762355253,0.151544273
0.0374829434,-0.0252140332,0.0624052286,-0.0350905992
0.094704926,-0.12027476,0.155211583,-0.196503222
0.130308762,-0.145342842,0.208196267,-0.241019592
0.15759562,-0.0785723701,0.253540337,-0.138454273
0.186271533,0.0556716584,0.301551312,0.0803113207
0.213885352,0.19642207,0.339539409,0.300960302
0.226272613,0.275080979,0.353480905,0.417161614
0.2065918,0.249531046,0.330476254,0.387950689
0.147476599,0.126060724,0.25252378,0.208637714
0.0589686595,-0.0423664786,0.106530532,-0.0653479621
-0.0328123048,-0.181062326,-0.0512438379,-0.295209974
-0.0962014571,-0.229520977,-0.159376279,-0.370732576
-0.108579427,-0.170401648,-0.184935123,-0.281617314
-0.0675501451,-0.0372116044,-0.121926285,-0.0681358799
0.00713203335,0.10289105,0.00679508783,0.168160036
0.0820637643,0.182260036,0.134387523,0.297560751
0.125096276,0.165187895,0.208735108,0.272961408
0.119538404,0.06369216,0.204144865,0.109634504
0.0710744709,-0.0704766139,0.124984592,-0.114959344
0.00449683378,-0.172686219,0.00855186954,-0.283249378
-0.0477823205,-0.197089925,-0.0810902193,-0.323362917
-0.0598634295,-0.137371972,-0.104991443,-0.23173365
-0.0228213519,-0.0270923711,-0.0455697291,-0.0494439751
0.0526086688,0.0792015269,0.0839196369,0.129589945
0.141421005,0.133515432,0.23021993,0.21875675
0.214657947,0.116524197,0.34824872,0.188277811
0.249935374,0.0439817086,0.404756457,0.0707429126
0.238157764,-0.0442201123,0.386035979,-0.0726589635
0.184651285,-0.10527309,0.302620292,-0.174132541
0.105425403,-0.113536865,0.174679145,-0.192717209
0.0208633635,-0.0699161068,0.0348733105,-0.122884095
-0.0505895577,0.00253795856,-0.0839386806,-0.000528424105
-0.0969133228,0.0725631043,-0.159416214,0.119778395
-0.114424124,0.115716897,-0.186684132,0.1931822
-0.107199237,0.122841805,-0.174850956,0.206169352
-0.0845483616,0.0990723297,-0.138406754,0.168473989
-0.057285253,0.0561650693,-0.0951887816,0.0978312641
-0.0337806046,0.00422301935,-0.0567877665,0.01068753
-0.0170152038,-0.0518406071,-0.0283639841,-0.0840232968
-0.00383702968,-0.109669723,-0.0073424615,-0.180677354
0.0129450634,-0.163698867,0.0185679663,-0.267424554
0.0401411764,-0.201490387,0.0602258071,-0.328956842
0.079223536,-0.206039965,0.122179821,-0.336258262
0.123312108,-0.163874298,0.19404088,-0.270944357
0.158089086,-0.0745908394,0.253803313,-0.130312502
0.166936681,0.0441891216,0.273199975,0.0631242916
0.138408124,0.160506472,0.22947827,0.252725631
0.0726050213,0.239812583,0.125092998,0.38005802
-0.0168941095,0.259519994,-0.01739043,0.415116131
-0.107042275,0.219069913,-0.162171379,0.356453538
-0.173897147,0.140134707,-0.2751562,0.235248506
-0.201977447,0.0564966388,-0.326834381,0.100117281
-0.189999387,-0.00152180705,-0.312492281,0.00430305488
-0.150219813,-0.0203357264,-0.251432359,-0.0283317864
-0.101761207,-0.00751451403,-0.17459856,-0.0111821666
-0.0613520816,0.0146206962,-0.103930794,0.0255803335
-0.0362421982,0.0225668959,-0.0608801022,0.0399926566
-0.0228707548,0.00507532526,-0.0379873328,0.0109447027
-0.0117428526,-0.0306363441,-0.0196486134,-0.0481168367
0.00444821874,-0.0630740821,0.00560708903,-0.105082452
0.0242632013,-0.0687251016,0.0365667045,-0.115721427
0.0365502313,-0.035834562,0.0590170659,-0.0638781637
0.0260330029,0.0275965054,0.0428639203,0.0415807962
-0.0173087548,0.0958567709,-0.0253833104,0.157144234
-0.0901867449,0.136706024,-0.142344341,0.223760322
-0.174043581,0.126171932,-0.274829179,0.208673745
-0.240968257,0.0597173758,-0.381796032,0.104412928
-0.265181035,-0.0455209054,-0.422415853,-0.0613311566
-0.234725997,-0.158216044,-0.376114756,-0.240817413
-0.157631516,-0.246139407,-0.257190377,-0.38152495
-0.0593499877,-0.288773894,-0.103951298,-0.451585978
0.0275108162,-0.283521414,0.0336804613,-0.450407505
0.0764393583,-0.243278801,0.116376095,-0.394277871
0.0771786347,-0.187511846,0.121561423,-0.309539646
0.0383603573,-0.131938756,0.0635280013,-0.222184271
-0.0180837568,-0.0821388066,-0.0301465597,-0.140157789
-0.067555137,-0.0339033827,-0.113604993,-0.0583052225
-0.0931960866,0.0206161439,-0.156421155,0.0336366892
-0.0914212763,0.0849364698,-0.152421027,0.14027223
-0.0707392395,0.153187558,-0.115924381,0.251367688
-0.0454442874,0.210931346,-0.0709543601,0.341947049
-0.027990317,0.241501868,-0.0406716391,0.389225245
-0.0238905605,0.23446168,-0.0330115966,0.381949514
-0.031058399,0.191570103,-0.044932235,0.317940414
-0.0428721458,0.126921996,-0.0655525029,0.214113027
-0.0524251796,0.0609659962,-0.0851122886,0.104508966
-0.055322215,0.0113570662,-0.0929920971,0.022159297
-0.0498453155,-0.0146613447,-0.0836093351,-0.0231189113
-0.0352839008,-0.0223485995,-0.060992144,-0.0360348709
-0.0104247499,-0.0248655248,-0.0207024515,-0.0420174897
0.0260952096,-0.0343604125,0.0400001854,-0.05649269
0.0734162182,-0.0535551533,0.119746692,-0.0888510421
0.1256641,-0.0726400465,0.205350354,-0.121483266
0.171120137,-0.0737178698,0.277537256,-0.124049798
0.194925651,-0.0410947576,0.316478461,-0.0732752681
0.184867725,0.0276388638,0.30213657,0.0359959938
0.137700692,0.115772903,0.229254484,0.181077704
0.062587142,0.190837175,0.108781114,0.307062566
-0.0207485911,0.216778889,-0.0271078162,0.353369474
-0.0890546814,0.170038804,-0.138722718,0.282153934
-0.124935463,0.0521310084,-0.202217862,0.0966433585
-0.124252699,-0.107672743,-0.201945752,-0.166608468
-0.0978532732,-0.261722773,-0.159651071,-0.407912821
-0.0664983317,-0.362012237,-0.108411431,-0.549422383
-0.0511343963,-0.379134804,-0.08684811,-0.574850798
-0.0629841164,-0.313682407,-0.106015585,-0.493155003
-0.0981502235,-0.194844157,-0.163672239,-0.322273731
-0.13937448,-0.0668485686,-0.232576966,-0.114580944
-0.164247796,0.0304004475,-0.271154404,0.0510661565
-0.156129941,0.07742697,-0.257066011,0.131061375
-0.112744935,0.0806462467,-0.186563954,0.138853684
-0.0484531149,0.0651329085,-0.0813428164,0.112087198
0.0109570958,0.0589683168,0.016522631,0.100878626
0.038796328,0.0775679648,0.0652466789,0.126821056
0.0188533403,0.11617326,0.0344249569,0.189342007
-0.0471713357,0.154208392,-0.0710743815,0.250438392
-0.139280543,0.16876401,-0.217881218,0.276458979
-0.226039901,0.149474442,-0.352336824,0.243350983
-0.276003391,0.106210202,-0.432431877,0.174893737
-0.269317091,0.0648660287,-0.42904821,0.111103088
-0.205142871,0.0531089492,-0.338135511,0.0913725048
-0.102187417,0.0837431028,-0.175010458,0.141479686
0.00781848747,0.145129353,0.0087208841,0.238875404
0.0913145989,0.20471327,0.149459034,0.328724861
0.124765977,0.224784717,0.205451876,0.359917909
0.102937862,0.182744384,0.175623909,0.2971012
0.0405939259,0.0851400271,0.0766452029,0.14532882
-0.0330708884,-0.032602556,-0.0496289283,-0.0500969328
-0.0853343531,-0.121643245,-0.142166466,-0.196245179
-0.0922353566,-0.143219382,-0.157891527,-0.233485714
-0.0476383343,-0.0883581042,-0.0880034268,-0.14870663
0.0344709121,0.0165883806,0.0499404445,0.0228966009
0.125488549,0.122016095,0.202589542,0.196251035
0.193448126,0.179138988,0.30956009,0.285080194
0.215565041,0.164030895,0.348856062,0.260022402
0.186931938,0.0893011615,0.312241405,0.14453873
0.121718056,-0.0028082158,0.206568435,-0.0059442888
0.0463733263,-0.0626023114,0.0797892585,-0.106419384
-0.0121668223,-0.0591013543,-0.0211136639,-0.101524621
-0.0380144529,0.00333331479,-0.0669888854,0.00249486975
-0.0324091911,0.0866693407,-0.0558018498,0.141301051
-0.0116323289,0.138522789,-0.0185470134,0.228561714
0.00215435866,0.119313098,0.00536639336,0.202037245
-0.00730471872,0.0232975837,-0.00623742072,0.0459210202
-0.0416821502,-0.117389522,-0.0656375885,-0.189065486
-0.0867724493,-0.247833997,-0.139601201,-0.391463339
-0.119291387,-0.31686753,-0.189894453,-0.48803699
-0.118528888,-0.301481873,-0.192137614,-0.469499469
-0.0771981478,-0.216794625,-0.134445101,-0.353894413
-0.00614750478,-0.106802247,-0.0201636367,-0.181051925
0.0694733188,-0.0210998636,0.110682778,-0.0377707519
0.120900035,0.0101426831,0.201098189,0.0159206484
0.128329143,-0.0099518355,0.216491371,-0.01665226
0.0895594358,-0.0490533486,0.152900174,-0.0841828063
0.0208091922,-0.064948827,0.0366457552,-0.109751292
-0.0504594855,-0.0295170546,-0.0843043029,-0.0540283509
-0.0972145945,0.0553864539,-0.16241543,0.0882451311
-0.103676602,0.158306628,-0.170102641,0.257915765
-0.0706794113,0.234274238,-0.112919122,0.379053891
-0.0137708448,0.247851893,-0.0209327508,0.401963502
0.0443627723,0.191021606,0.0765747875,0.316382259
0.0832672045,0.0868705213,0.142177194,0.149191037
0.0917711034,-0.0222735628,0.156868309,-0.035709668
0.0702870712,-0.095508948,0.117761172,-0.159737453
0.028452957,-0.111868501,0.047248628,-0.189571843
-0.0198052544,-0.077449277,-0.0331464708,-0.134490952
-0.0611431152,-0.0184504632,-0.103043996,-0.0342276394
-0.0858220533,0.0350098312,-0.143041238,0.0577463396
-0.0886349678,0.0648896992,-0.146985888,0.109676145
-0.0686422139,0.0724342987,-0.114552595,0.123856701
-0.028797647,0.0734690502,-0.0500394516,0.124078795
0.024178654,0.085532546,0.0396870002,0.14307791
0.0802414939,0.115035117,0.131999552,0.188478589
0.127657473,0.152206972,0.209218174,0.245284393
0.15610677,0.176727667,0.255657196,0.281863868
0.160335779,0.170501575,0.263817728,0.273630977
0.142536655,0.129780397,0.237483844,0.211181328
0.111765139,0.0691642091,0.189887553,0.115118533
0.0800449178,0.014730392,0.136278585,0.0247819051
0.0567015633,-0.0100738453,0.095701158,-0.0184626225
0.0438012332,0.00224566669,0.0719868764,0.00211804011
0.0353993587,0.0385366343,0.0589260906,0.0610402077
0.0214923434,0.0720602497,0.0375515111,0.117636636
-0.00504460558,0.0777582377,-0.00512588304,0.129670009
-0.0422226377,0.0473094881,-0.0671335235,0.0818393081
-0.0771964863,-0.00470229844,-0.127479032,-0.00376823987
-0.0907445922,-0.0475513637,-0.150643006,-0.0768693537
-0.0664120987,-0.051008977,-0.114398763,-0.0850691423
4.32269844e-05,-0.00311684143,-0.00636996236,-0.00707834633
0.0959606469,0.0807385668,0.153361365,0.130037516
0.194911227,0.163028419,0.311790019,0.256849945
0.266903073,0.201679632,0.416366339,0.308230191
0.291161329,0.171452895,0.456542671,0.26230669
0.265339166,0.0781006441,0.429290771,0.123019189
0.206467345,-0.0423531085,0.340831578,-0.0684770867
0.142906308,-0.139434785,0.234760702,-0.229079589
0.101069547,-0.171656027,0.162525848,-0.285006195
0.0934038013,-0.126079857,0.147986934,-0.213809207
0.11356841,-0.0243562777,0.183700711,-0.04983785
0.141143575,0.0877139196,0.231416926,0.137820467
0.153332889,0.161845013,0.250766128,0.257436484
0.137522995,0.169441625,0.22977151,0.274607092
0.098124288,0.113538638,0.168956667,0.187966466
0.0541069098,0.0251122322,0.0950505435,0.0444714241
0.028536208,-0.0537219793,0.048257336,-0.0890097916
0.0356490538,-0.0907055885,0.0559179708,-0.150938034
0.0723661482,-0.0780179724,0.114876345,-0.13369219
0.118870474,-0.0335601196,0.192567974,-0.0593159311
0.148160517,0.0108669307,0.243842855,0.0136202266
0.139767602,0.0276166685,0.233053982,0.0437584594
0.0905775726,0.00774187502,0.157479137,0.0115927896
0.0171013921,-0.035424266,0.033964783,-0.0596064813
-0.0521231517,-0.0750178173,-0.0840651095,-0.124207169
-0.090289712,-0.0865010321,-0.150634572,-0.142384112
-0.0854030177,-0.0617737882,-0.14722912,-0.102770463
-0.0461956225,-0.0138474684,-0.0824204311,-0.0241726562
0.00198860816,0.0303810127,-7.94154475e-05,0.0509000644
0.0292293187,0.045259472,0.0500122979,0.0762759075
0.0150544923,0.0211657565,0.0290414579,0.0371543802
-0.0422404185,-0.0291289557,-0.066671133,-0.0481254943
-0.125130937,-0.0761291683,-0.202840284,-0.124637306
-0.204977289,-0.0885471627,-0.333530098,-0.141577616
-0.254411817,-0.0497973636,-0.410766304,-0.0794165432
-0.258058399,0.0325535685,-0.418488681,0.0524364337
-0.217014641,0.12940456,-0.350694716,0.210234135
-0.145970896,0.203631446,-0.234241098,0.328282416
-0.0654312745,0.227721244,-0.104107067,0.372498691
0.00658820989,0.196651503,0.0123966699,0.325844616
0.0595585331,0.129585847,0.100570694,0.218024567
0.0907201916,0.0596774444,0.152472213,0.100026682
0.101977021,0.0173069239,0.1718494,0.0268003624
0.0962496921,0.0153348725,0.161337703,0.0221355222
0.0757412165,0.0437824428,0.127640784,0.0687538683
0.042733483,0.0764076561,0.0737242103,0.124965921
0.00155374035,0.0854977369,0.00706892693,0.141655937
-0.0404961556,0.0570194833,-0.0637724102,0.0970270038
-0.0746697709,-0.00180703937,-0.121675037,0.00186140626
-0.0943349525,-0.0664158165,-0.157185927,-0.106811464
-0.0984621942,-0.10815905,-0.16551289,-0.175952956
-0.0926068202,-0.109904543,-0.155642956,-0.1821585
-0.0862643272,-0.075703837,-0.146949068,-0.126857474
-0.0877046287,-0.0293264687,-0.148859024,-0.0499410592
-0.0991563797,-0.00223222212,-0.164330304,-0.00200262852
-0.11533621,-0.0170686077,-0.189774588,-0.0242825747
-0.126562282,-0.0751913786,-0.207662687,-0.117922433
-0.124970742,-0.154757842,-0.206050798,-0.247011796
-0.110256456,-0.220616102,-0.181402922,-0.350188226
-0.0912352279,-0.241216928,-0.151268974,-0.384359151
-0.0816509798,-0.204161078,-0.137467846,-0.334616035
-0.0919837877,-0.12260507,-0.15553993,-0.205451801
-0.121693745,-0.0292760711,-0.202885032,-0.0516723059
-0.156711757,0.0389919393,-0.257502496,0.0654588342
-0.174592808,0.0585974678,-0.285707593,0.100397632
-0.155660212,0.0299015846,-0.256700575,0.0569195859
-0.0948300362,-0.0237972084,-0.161496297,-0.0325174294
-0.0076937722,-0.0683417246,-0.0178971011,-0.11043112
0.0732845739,-0.0757330582,0.117900692,-0.127360195
0.111852579,-0.0376719534,0.185140893,-0.0692010745
0.0848325193,0.0308918562,0.143239811,0.0435717627
-0.00522090076,0.0996548608,-0.0015495366,0.160753697
-0.128161311,0.138101295,-0.201523781,0.225254282
-0.236985788,0.130261898,-0.371435851,0.212750316
-0.286996275,0.0818798468,-0.450213253,0.138063908
-0.255007327,0.0167222805,-0.410150319,0.0369100459
-0.149891362,-0.0358001441,-0.253638387,-0.0525460131
-0.00955180079,-0.055351112,-0.0257398356,-0.0899103135
0.114440255,-0.040418461,0.184484825,-0.0704194307
0.177758649,-0.00842518546,0.289825112,-0.0191469993
0.160656512,0.0136588169,0.268651366,0.017659694
0.0744937956,0.0034802903,0.132500723,0.00326415594
-0.0446774289,-0.044661507,-0.0679693297,-0.0737062544
-0.151842624,-0.115658574,-0.246415138,-0.184944242
-0.210726961,-0.179282576,-0.337810487,-0.27968055
-0.206022248,-0.203138813,-0.332680583,-0.317592412
-0.14591977,-0.167107552,-0.24618791,-0.26768288
-0.0554438606,-0.0729838684,-0.102197878,-0.124012493
0.0350977033,0.0547515787,0.0520296805,0.08617194
0.100976728,0.177288607,0.164182067,0.284522206
0.129170731,0.255536646,0.209314391,0.39983204
0.118784107,0.264335543,0.194676578,0.417886138
0.0776135698,0.201466322,0.135709673,0.329400331
0.0178534519,0.0882579535,0.0384613052,0.151871905
-0.0468613431,-0.0382351503,-0.0736113638,-0.0580318533
-0.102745593,-0.138511285,-0.168669,-0.223040059
-0.13671656,-0.184547573,-0.22445786,-0.297777683
-0.138274089,-0.169419289,-0.229613811,-0.275408328
-0.102730632,-0.109178983,-0.175822645,-0.180821046
-0.0344762914,-0.0362607539,-0.0637263209,-0.0615811124
0.051952146,0.0132891284,0.0831971541,0.0228897482
0.134658247,0.0140809463,0.221318871,0.0248309635
0.190824091,-0.0383305214,0.312991172,-0.0614760257
0.204486921,-0.12538065,0.330222249,-0.201946363
0.172275618,-0.21284616,0.274004132,-0.340312511
